기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용,유동비율,당좌비율,부채비율,차입금의존도,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)광무,29480,2020,38625151,14403170,24221981,25175823,2790427,-3573279,-19325974,15351708,11735792,15174472,177237,4500103,2420560,5398283,0,535000,2075329,0,0,130.8110096,129.300792,59.46322062,5398284.385,11.08375682,-14.19329569,-76.76402078,-50.03468854,-82.12268604,4.383670122,0.494783589,-44.91672824,15.69021059,-89.58396476,-63.4681946,-697351,-4043945,62678016,스타트업
(주)광무,29480,2021,104044336,53084091,50960246,18919930,3366739,-724748,-758185,83816980,50644187,83728711,88269,6160075,3181323,4400000,578500,0,2944963,0,0,165.5016794,165.3273869,104.1676506,4978500,17.79466943,-3.830606139,-4.007335122,-0.728713382,-2.016926155,3.549646169,0.26522742,-33.06509591,-393.037442,29.52953908,62.87625787,247467,-7185601,2533297,성장기업
(주)구영테크,53270,2017,187009683,131198641,55811041,149833357,22734244,5691336,1357296,64140319,81848867,44033589,20106730,15896364,12713646,39673968,42591378,0,108247080,0,0,78.36433338,53.79865429,235.0764986,82265346,15.17301918,3.798443894,0.90587038,0.725789156,2.17796466,8.462062481,0.769199326,95.03292915,147.1747407,99.29723,98.27316321,-2316059,-14236839,8738342,스타트업
(주)구영테크,53270,2018,202572970,133745074,68827896,195238339,22259525,5378869,5920905,60744298,75014258,29149185,31595113,19516600,17759576,28086803,48148894,3500000,131119419,0,0,80.97700307,38.8581928,194.3181207,76235698.73,11.40120589,2.755027024,3.032654872,2.922850467,17.63895638,19.54064081,1.869980027,23.25618126,-5.809158022,17.44389898,7.682805361,3339453,-21760013,23844022,성장기업
(주)구영테크,53270,2019,206569873,134865616,71704257,230853336,22186170,5239175,3387486,70165074,89345198,35759980,34405094,24281004,24047776,34689847,35432257,0,123266501,0,0,78.5325631,40.02451257,188.0859263,70122104,9.610504394,2.26948204,1.467375806,1.639874175,4.57841828,9.756377704,1.075083278,15.42754271,-2.666335826,-6.370682981,1.934891542,8014471,-9316325,5459067,성장기업
(주)구영테크,53270,2020,211767320,142259758,69507562,196660508,18549845,2938642,727487,72082754,99453596,46602586,25480168,25019563,30498406,41340920,33810192,2975000,131927430,0,0,72.47878096,46.85862339,204.6680302,75151113.4,9.432419955,1.494271539,0.369920228,0.343531287,1.161019964,9.612907365,0.986318201,-17.3867282,-78.28558225,6.564919062,2.454319675,8874095,-8015307,918725,성장기업
(주)구영테크,53270,2021,222891436,146619436,76272000,203398452,21336561,3994766,3129413,75209559,100598696,47566486,27643074,23042571,29332955,38237706,31976127,10000000,140625244,0,0,74.76196212,47.28340216,192.2323212,70213837.49,10.49003116,1.964010031,1.53856284,1.404007734,4.293349434,8.463979232,0.935899481,3.312682045,26.43769372,6.185101446,4.990822528,9760503,-5659531,-3377680,우량기업
(주)국보디자인,66620,2017,164381715,65097890,99283826,270658405,45968112,23215727,13340935,135628503,61606792,135628503,0,17710400,15690035,0,0,0,7534909,0,0,220.1518673,220.1518673,65.56746715,0,16.98381101,8.577500854,4.929067324,8.11582663,8.166311549,7.951644252,1.062053287,24.85049485,82.79284556,-1766.316421,-35.59381346,198822,-6824210,-4401892,우량기업
(주)국보디자인,66620,2018,175036784,66436346,108600438,254259835,37551391,16463397,13872876,142346121,62027834,142346121,0,31095101,14504533,0,0,0,7133198,0,0,229.4874927,229.4874927,61.17502583,0,14.76890402,6.475028586,5.456180682,7.925691779,15.38825819,9.183016212,1.332575469,-6.449532228,-41.01419652,-5.631569459,6.087331335,5796396,-9008695,-2891314,우량기업
(주)국보디자인,66620,2019,222514980,99151096,123363884,269005976,32242304,11557298,15942956,194818591,94320054,194818591,0,56573963,23287340,0,0,0,8402801,0,0,206.5505507,206.5505507,80.37287153,0,11.98572035,4.296297864,5.926617779,7.164891101,13.74604151,6.136850646,1.353312954,5.481715023,-42.45022496,15.1092832,21.33707852,30754297,-6250210,-5298568,우량기업
(주)국보디자인,66620,2020,269228220,103204017,166024203,288138989,45725569,25743067,20099538,104746555,95126933,104746555,0,35030373,19474156,0,0,0,8335229,0,0,110.1124063,110.1124063,62.16203128,0,15.86927516,8.934253254,6.975639801,7.465613374,13.89106111,6.290946512,1.171908382,6.640202725,55.10520172,-0.810679587,17.35079629,15506474,-19971037,-2495328,우량기업
(주)국보디자인,66620,2021,345307221,117860065,227447157,323028432,48624015,25746456,19541504,117673013,101979835,117673013,0,50365685,25076982,0,0,0,9218461,0,0,115.3885109,115.3885109,51.81865826,0,15.05254962,7.970337422,6.049468735,5.659164597,9.93287237,7.565417879,1.051293092,10.80073441,0.013162977,9.581122055,22.03226471,19976906,-3705288,-1825983,우량기업
(주)국순당,43650,2017,242199755,20660503,221539252,62761236,23774441,-4263332,9687855,86651908,12226432,72377797,14274110,9202188,1820720,520000,640000,0,58039640,0,0,708.7260453,591.9780767,9.325888218,1160000,37.88077246,-6.79293824,15.43604877,3.999944178,4.542978982,5.575491701,0.253742715,-414.6941848,703.9045517,84.11695696,-42.57125116,15817595,-23419217,-2997001,우량기업
(주)국순당,43650,2018,238619493,22939575,215679919,61496072,22745751,-2994444,-2977369,72906719,11783237,58017828,14888891,7610480,1424251,490000,700000,0,66740222,0,0,618.7325181,492.3759744,10.63593454,1190000,36.98732335,-4.869325638,-4.841559637,-1.247747601,-1.890610616,4.857340819,0.30519051,-2.057308636,-42.37474469,13.03648945,-1.500406339,-3808205,17963082,-7721992,정리기업
(주)국순당,43650,2019,252484287,47525638,204958649,102095769,28430638,-5966921,-8269903,78834555,33853250,62816646,16017909,13311068,3003336,10536089,3161700,0,78685882,0,0,232.8714525,185.5557325,23.18791533,13697789,27.84702861,-5.84443514,-8.10014272,-3.275412937,-3.932070727,9.759867578,0.415780831,39.76628747,49.81592684,15.18145275,5.49134925,18084724,-3908307,-881446,우량기업
(주)국순당,43650,2020,244882856,22380480,222502376,52947425,23937932,4581979,18661685,73281925,11406626,61200817,12081108,7889183,1313040,306122,185000,0,51422138,0,0,642.4504932,536.5374213,10.05853529,491122,45.21075765,8.65382783,35.24568947,7.620658018,8.020934209,6.447993943,0.206806361,-92.82480498,230.2258478,-53.019468,-3.104109093,9260002,-8850731,-2882111,우량기업
(주)국순당,43650,2021,267165465,24343366,242822099,65221440,31380240,8467426,21549454,80208042,12964429,65570431,14637611,8533731,2811725,308763,0,0,45155752,0,0,618.6777836,505.7718392,10.02518556,308763,48.11338112,12.98258057,33.04044498,8.065957926,9.281329703,7.354729123,0.256089099,18.81898805,45.88699092,-13.87727083,8.340377751,12385565,-2606887,-5589256,우량기업
(주)국영지앤엠,6050,2017,66101002,13489458,52611544,62861661,3163530,1410362,1431624,29995395,11239458,26799413,3195981,15882683,680102,0,2250000,0,31770240,0,,266.8758138,238.440439,25.63973032,2250000,5.032526901,2.243596459,2.277419936,2.165812857,1.040749956,5.28874435,0.404276038,-3.753924033,-500.3725285,-42.13223444,-304.1776326,239246,-3251231,155044,성장기업
(주)국영지앤엠,6050,2018,60335138,8586831,51748308,56301480,956505,-920018,-354808,25138635,8586831,22496950,2641685,8406553,685295,0,0,0,30512052,0,,292.7580035,261.9936272,16.59345268,0,1.698898501,-1.634092035,-0.630193025,-0.588061968,-0.679970301,4.635920208,0.890591567,-11.6518802,253.2972181,-4.123577136,-9.556394816,5051582,-329312,-2408429,우량기업
(주)국영지앤엠,6050,2019,68657302,15830851,52826451,73013468,3291919,991045,1089819,32068324,12276270,29481688,2586636,11741527,427803,1500000,1804780,0,31059486,0,,261.2220487,240.1518377,29.96765957,3304780,4.508646268,1.357345469,1.49262736,1.587331527,2.202131029,8.127066058,1.082207257,22.8889114,192.8331206,1.762533997,12.1213094,5497526,-1615345,3453467,성장기업
(주)국영지앤엠,6050,2020,70027760,19015196,51012563,64386056,227824,-2061462,-1305459,32356989,15036771,30630615,1726373,9514585,418380,7500000,0,0,31106212,0,,215.1857536,203.7047382,37.27551584,7500000,0.353840589,-3.201721193,-2.027549257,-1.864202139,-2.540770601,7.185487439,0.987797249,-13.39950377,148.0748614,0.150214369,1.957021044,-1777762,-1323899,-149400,쇠퇴기업
(주)국영지앤엠,6050,2021,66277051,20124923,46152128,55030166,-4392157,-6739784,-4860436,29757998,18257712,26602764,3155233,6226450,389876,7500000,0,0,28116185,0,,162.9886483,145.7069977,43.60562313,7500000,-7.98136244,-12.24743534,-8.832312081,-7.333512772,-10.00453138,6.991937442,0.807457427,-17.0013843,69.41353017,-10.63454021,-5.659136826,-2377260,-396408,2640900,스타트업
(주)국전약품,307750,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,판단불가
(주)국전약품,307750,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9459523,-5133454,-5597319,우량기업
(주)국전약품,307750,2020,57802440,25572396,32230044,80623076,14518436,5790480,-3316511,39004298,21781590,26961430,12042868,15977706,5903006,11458009,1950000,990000,14137283,0,,179.070022,123.7808167,79.34334809,13408010.71,18.00779221,7.18216209,-4.113600181,-5.737666092,,,,,,,,3042065,-32578612,38856196,성장기업
(주)국전약품,307750,2021,106988929,23838433,83150495,85354221,17945633,6134658,4038005,76914950,21851868,60708365,16206585,20150878,10989483,5133275,942840,0,23705044,0,,351.9834094,277.8177362,28.66902115,6076115,21.02489225,7.187293057,4.730879097,3.774226958,6.999455948,4.725024429,1.03590645,5.542953757,5.610386105,40.36170952,45.97343806,,,,판단불가
(주)그래디언트,35080,2017,1804533355,1062216374,742316982,3541486629,385690217,29816493,-63634928,1229878565,976373594,1091908772,137969792,520261385,598549556,56006779,2250000,0,58978788,0,0,125.9639315,111.8330912,143.0947156,58256779,10.89063033,0.841920248,-1.796842249,-3.526392451,-9.559058346,6.754816034,2.047841337,97.58987595,79.42528654,59.8075091,94.07110272,5564172,2772568,-7422679,성숙기업
(주)그래디언트,35080,2018,1809664488,1095183390,714481098,3440906300,355165921,19963614,-4194664,1261972833,1016015610,1095061076,166911756,482837598,576919070,68304203,528894,0,66689968,0,0,124.2080162,107.779946,153.2837458,68833097,10.32187133,0.580184761,-0.12190579,-0.231792359,,,,-2.923076662,-49.35418507,11.5627286,0.28354057,5968487,1879505,-8752477,성숙기업
(주)그래디언트,35080,2019,1780051911,1110465400,669586510,3412333826,378932393,45164129,6507368,1206801338,980078258,1121282071,85519268,506115950,568649165,63017377,905454,0,134794282,0,0,123.1331609,114.4074018,165.8434546,63922831,11.1047867,1.323555411,0.190701389,0.365571811,0.940325164,6.900898092,1.901171818,-0.83732939,55.79763312,50.5246313,-1.663579406,-8607119,39398548,-17278117,정리기업
(주)그래디언트,35080,2020,1602860078,993086403,609773674,3169208084,267471722,-11151028,-25807835,1014819459,866123176,925219091,89600368,536388987,594510921,45178939,674397,0,141093225,0,0,117.1680296,106.8230382,162.8614756,45853336,8.439702125,-0.351855344,-0.81433072,-1.610111535,-4.034490884,6.079986716,1.873656834,-7.671498228,505.022111,4.464383743,-11.0547287,22962521,-26961956,8915221,성장기업
(주)그래디언트,35080,2021,1654217638,1065128833,589088805,3115778496,131174262,2487628,-4593076,1210850734,967700373,1139151474,71699261,528319838,583545741,22224833,0,0,33350932,0,0,125.1266164,117.7173747,180.8095526,22224833,4.209999593,0.079839693,-0.147413432,-0.277658507,-0.766239011,5.852827408,1.913235586,-1.714807008,548.2594664,-323.0563182,3.104643477,7851585,-1423754,-6422406,우량기업
(주)그리티,204020,2018,95755030,21294442,74460588,119259702,70254636,8045203,4810592,89112620,17801728,48670763,40441857,6243334,5754631,6339881,0,4000000,871796,0,0,500.5841006,273.404711,28.59827269,6339885.177,58.90894814,6.745952627,4.033711236,5.023853055,6.821126217,18.41641335,1.308385865,-2512.599599,69.07936319,-3725.543132,-1627.551689,-1030107,4865664,-3628206,정리기업
(주)그리티,204020,2019,92151596,17970493,74181103,123079831,66671881,2913982,1563323,82603832,17294799,40402084,42201748,9553395,5732363,1441926,0,0,2969620,0,0,477.6223881,233.6082888,24.22516284,1441926,54.16962345,2.367554437,1.270169927,1.696468719,0.38293366,0.464614562,0.129784159,3.10378148,-176.0896601,70.64284319,-3.910332709,2620054,6557613,-9101161,성숙기업
(주)그리티,204020,2020,87285205,15330876,71954329,123462306,65193539,2147779,836636,73439848,11847391,31902243,41537605,9813015,5731368,1274966,2000000,0,4018547,0,0,619.8820314,269.2765268,21.3063984,3274966,52.80440736,1.739623266,0.677644884,0.958508375,1.145014578,12.75014894,1.376109085,0.309790909,-35.67420112,26.10214588,-5.575275902,-3860166,6761358,-2630043,정리기업
(주)그리티,204020,2021,86545475,19956276,66589199,108704667,56151699,-7556310,-7051370,63730351,15322849,22394827,41335523,6708124,4297005,3006157,0,0,9684011,0,0,415.9171118,146.1531534,29.9692387,3006157,51.65527898,-6.95122869,-6.486722415,-8.147589461,-10.17928459,13.15946401,1.250695988,-13.57590194,128.4236486,58.50327927,-0.85472984,6716028,-24763196,17576095,성장기업
(주)그린플러스,186230,2019,72321985,34930648,37391337,48831866,9451966,5077238,2533086,38480019,17448583,32460704,6019316,13124792,1271911,8533305,13705000,1349561,32154120,0,0,220.5337763,186.0363332,93.4190933,22238306.87,19.35614338,10.39738682,5.187362695,3.502511719,5.159023538,2.870154679,0.56134607,-122.6101026,248.8271773,69.88251894,-19.66689659,5821354,-9740044,9706402,성장기업
(주)그린플러스,186230,2020,89110558,55077124,34033434,62676119,10829505,5935588,-2138595,49804113,34179405,43801708,6002404,15883109,4362374,12595224,10200000,8108434,35093874,0,0,145.7138092,128.152342,161.8324028,22795233.1,17.27851879,9.470254532,-3.412136926,-2.399934472,-3.942327809,5.665268385,0.678072319,22.08856135,14.46107782,8.376829529,18.84016145,752488,-5041351,15717650,성장기업
(주)그린플러스,186230,2021,101659338,40850463,60808874,83237751,10666637,5095575,-4744141,62126344,23786568,52169996,9956350,20902549,3309255,12411224,10980000,3615403,35150357,0,0,261.1824623,219.3254445,67.17845655,23391227.56,12.81466266,6.12171153,-5.699506466,-4.666704597,-10.00427151,4.525554552,0.872650798,24.70229163,-16.48514643,0.160689691,12.34395211,-574078,-1466296,5966552,스타트업
(주)글로벌스탠다드테크놀로지,83450,2017,102400669,24125110,78275559,162835484,56066817,22260787,15756344,57916418,21709365,35063624,22852794,12622732,7195459,3000000,1000000,0,34287696,0,0,266.7808017,161.5138167,30.82074444,4000000,34.43157205,13.67072241,9.676234942,15.38695416,16.41178952,8.914802585,1.333426254,89.7901762,98.16768383,94.93914377,90.93285709,5219548,-8950470,-2579280,우량기업
(주)글로벌스탠다드테크놀로지,83450,2018,105027408,19219582,85807825,129850197,43495602,10405764,10303468,54651818,17071170,36136842,18514976,21398470,5676963,5280904,0,0,38601941,0,0,320.1410214,211.6834523,22.39840248,5280904,33.49675473,8.013668243,7.934888231,9.810265907,23.41843239,10.13977025,2.271851489,-25.40256986,-113.9274637,11.17623852,2.501003357,15029673,-5336020,-215490,우량기업
(주)글로벌스탠다드테크놀로지,83450,2019,136751562,33440861,103310701,168231754,66344307,21908352,17968416,88978443,31060762,67134136,21844307,34548232,9480603,4365000,1500000,0,38458654,0,0,286.4657441,216.1380844,32.36921314,5865000,39.43625708,13.02272103,10.68075174,13.13945942,19.00228008,6.014000754,1.391616103,22.81469228,52.50320973,-0.372574142,23.19838511,19063786,-5041933,-3776685,우량기업
(주)글로벌스탠다드테크놀로지,83450,2020,141835536,28098591,113736945,166880498,61204195,18150174,15490969,91827386,25004329,65680992,26146394,23908752,8931095,3330000,1500000,0,37150634,0,0,367.2459517,262.6784826,24.70489338,4830000,36.67546282,10.87615043,9.282671843,10.92178268,14.27425663,5.70951447,1.198049007,-0.809714746,-20.70601637,-3.520855122,3.584414839,15891168,-11691693,442280,성장기업
(주)글로벌스탠다드테크놀로지,83450,2021,206243425,54879818,151363607,304487496,113863846,46406988,38970171,142215175,50358905,106414742,35800433,52661305,13540820,3525000,3275000,0,46971340,0,0,282.4032314,211.3126606,36.25694385,6800000,37.39524529,15.24101601,12.79861128,18.89523072,33.94035232,9.328084169,1.97306543,45.19298815,60.88913592,20.9078685,31.22906294,21090996,-14476330,-2459905,우량기업
(주)금화피에스시,36190,2017,231639148,47411791,184227358,205781841,42705911,33863833,20153925,158082025,41410742,157046279,1035746,24854964,2645224,0,2935000,0,25379886,0,0,381.7415901,379.2404372,25.7354779,2935000,20.75300269,16.45618138,9.793830642,8.700569474,8.789077966,9.684326671,0.763019318,,,,,15347622,-4321502,-7955061,우량기업
(주)금화피에스시,36190,2018,262516457,41789419,220727038,233326733,51229159,41384787,39649709,178015924,36350520,176876170,1139754,23260207,2803078,3000000,2399000,0,25554351,0,0,489.7204332,486.5849787,18.93262347,5399000,21.95597493,17.73683901,16.99321312,15.10370415,19.58230823,9.698676245,0.944345185,11.80528765,18.17323356,0.68272131,11.76204698,18041111,-1007537,-10081611,우량기업
(주)금화피에스시,36190,2019,281692946,42283315,239409631,209435314,43641920,34327291,27677441,184009183,38745095,182791625,1217558,24935013,2789668,4424795,247500,0,23969775,0,0,474.9225237,471.7800408,17.66149291,4672295,20.83789938,16.39040253,13.21526942,9.825393711,,,,-11.40754085,-20.55943185,-6.610725382,6.807585803,12170987,-8276230,-7851689,우량기업
(주)금화피에스시,36190,2020,294093831,36535049,257558782,235335656,37847701,26993690,29941078,169109259,29778527,167816705,1292555,16599487,3438660,0,2200357,0,24524250,0,0,567.8899396,563.5493824,14.18513037,2200357,16.08243376,11.47029331,12.72271211,10.18079091,12.04948935,11.33205677,0.817440294,11.00570243,-27.16783441,2.260925411,4.216642341,45454658,-37436939,-5380000,우량기업
(주)금화피에스시,36190,2021,307749138,33363543,274385595,238745392,37350301,25617281,23129569,165325062,24514055,163718130,1606932,17642950,1880790,0,3603214,0,27235518,0,0,674.4092807,667.8541351,12.15936391,3603214,15.64440708,10.7299583,9.687964574,7.515721782,8.696235922,13.94441593,0.793381012,1.42818924,-5.372970691,9.954897865,4.437155239,21110484,-15380846,-5500000,우량기업
(주)기가레인,49080,2017,181628353,92959232,88669121,100131227,17415459,5232144,-920801,72343064,77579452,48042124,24300940,15728147,8641414,27150752,13015860,0,66976190,0,0,93.25029004,61.92635132,104.8383371,40166612,17.39263517,5.225287013,-0.919594244,-0.506969856,-1.324740475,5.461324325,0.700643664,-138.4325042,-389.6134548,59.33552207,-69.43893006,8306714,-1695891,-6232733,우량기업
(주)기가레인,49080,2018,179113947,110553832,68560115,124772205,18729440,-2497484,-21635992,97225166,80323500,59963033,37262134,40616751,17417283,23292780,8621072,23000000,57511394,0,0,121.0419939,74.65191756,161.2509431,31913864.84,15.01090728,-2.001634899,-17.34039404,-12.07945688,-44.78354926,3.945335227,0.840465485,19.74877177,309.4965974,-16.45725367,-1.403802463,-9320776,2263291,5119320,부실기업
