기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,유동비율,당좌비율,부채비율,차입금의존도,이자보상배율,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율
성우전자(주),81580,2019,80063731,4713791,75349940,37520219,2723379,-4365823,-1468549,47435082,4376824,46475286,959796,3146608,1765647,0,0,0,16043925,0,1083.778603,1061.849551,6.255865632,0,#NAME?,7.258430448,-11.63592089,-3.914020331,-1.834225038,-1.925459045,12.17521268,0.43596777,-36.21151305,-3.434312385,8.032629173,-5.164234727
성우전자(주),81580,2020,80500137,3971572,76528565,21951232,5598671,398171,1380614,44350811,3531111,43752279,598532,2065149,759333,1000000,0,0,14769746,0,1256.00161,1239.051364,5.189659574,1000000,inf,25.50504227,1.813889079,6.2894602,1.715045528,1.818050553,8.423735796,0.273426796,-70.92534487,1196.469356,-8.626952691,0.542118332
성우전자(주),81580,2021,92060089,14869885,77190204,32630283,9117219,2293532,568070,40514475,5639595,39395357,1119118,3016770,969820,2391600,8800000,0,10396435,0,718.3933421,698.5493994,19.26395349,11191600,inf,27.94097434,7.028844954,1.740928818,0.617064361,0.722952742,6.369332797,0.365891642,32.72742379,82.63939635,-42.06548687,12.55696375
성우테크론(주),45300,2017,67660529,26665172,40995358,37223014,7037810,4883659,5399701,30892542,23118746,30892542,0,8094288,4113327,13900000,0,0,30994597,0,133.6255089,133.6255089,65.04436917,13900000,inf,18.90714707,13.11999883,14.50635083,7.980577568,12.08439722,6.316874022,0.5364048,12.33841784,53.03660636,66.45726673,-36.06173401
성우테크론(주),45300,2018,65080514,20588565,44491949,38117718,8868258,6602813,4503561,26018267,17976412,26018266,0,3256356,1593222,13000000,0,0,30562761,0,144.7355957,144.7355902,46.2748103,13000000,inf,23.26544837,17.32216236,11.8148757,6.91998376,9.395074503,8.09801694,0.542994401,2.347212916,26.03669073,-1.412948261,-3.964343306
성우테크론(주),45300,2019,71126499,22755364,48371135,31784490,4096102,1838443,4313172,29807726,20061756,29747225,60500,3690976,2742458,13000000,0,0,29752355,0,148.5798452,148.2782714,47.04327074,13000000,inf,12.8871094,5.784088403,13.57005256,6.064085904,9.289314578,9.150128423,0.466708568,-19.92552972,-259.1524458,-2.723838163,8.500327002
성우테크론(주),45300,2020,75317685,23938952,51378733,36620339,6233570,3817981,3471919,35065600,21494897,33520683,1544917,6157731,2382177,13000000,0,0,29768406,0,163.1345337,155.9471674,46.5931147,13000000,inf,17.02215263,10.42584832,9.48084888,4.609699568,6.305506368,6.745898432,0.462918355,13.20536383,51.8477698,0.053919582,5.564677141
성우테크론(주),45300,2021,82897424,24152758,58744667,42216280,7612169,4831385,5137324,40670031,21349511,38781756,1888275,4699337,2410613,12000000,0,0,34282868,0,190.4963116,181.6517296,41.11480962,12000000,inf,18.03135899,11.44436459,12.16905895,6.197205838,7.595477574,12.48174067,0.516730846,13.25541,20.97543458,13.16827402,9.143515726
성호전자(주),43260,2017,99019042,40610827,58408215,64863161,11185464,2092268,2364692,23164513,37796124,17213072,5951441,17695588,12363196,23858260,1288300,0,17241736,0,61.28806488,45.54189736,69.52930679,25146560,inf,17.24470998,3.225664565,3.645662597,2.388118439,4.757760569,5.030125852,0.778297672,34.91485868,-130.9161637,-98.83652087,16.28133102
성호전자(주),43260,2018,106748015,42445511,64302504,65451988,10148057,2421319,1323044,26158069,38039503,17493859,8664209,18520223,11284827,24006225,2037660,0,22126199,0,68.76553829,45.98866342,66.00911062,26043885,inf,15.50458177,3.699381904,2.021396203,1.239408527,2.505276599,3.463181938,0.664010785,0.899631956,13.58974179,22.07547261,7.240390372
성호전자(주),43260,2019,90393325,49075236,41318089,67898101,5248219,-2124723,-26233398,32190090,46458681,26795257,5394834,19278535,5684641,28750128,250000,0,21964415,0,69.28756759,57.6754579,118.7742153,29000128,#NAME?,7.729551965,-3.129281922,-38.63642372,-29.02138847,-52.61078963,3.672736254,0.71693419,3.602623584,213.9592785,-0.736573225,-18.09280718
성호전자(주),43260,2020,130558128,56433014,74125114,72901278,11176847,3812076,14739534,46886936,44788369,40335626,6551311,14267034,7202112,34513540,5800000,0,31702696,0,104.6855178,90.05826044,76.13211091,40313540,inf,15.33148294,5.229093515,20.21848506,11.28963338,18.20553924,3.855168053,0.499050335,6.862948274,155.736638,30.7175169,30.76392379
성호전자(주),43260,2021,161601892,73803387,87798505,85983670,9205911,-382428,1496305,83818372,55267596,29833737,53984635,23552992,10014231,40926793,8979666,0,3079625,0,151.6591603,53.98052233,84.05995865,49906459,#NAME?,10.70658068,-0.444768175,1.740219974,0.925920471,1.96751489,4.087335375,0.640832493,15.2149728,1096.808811,-929.4336486,19.21002509
세명전기공업(주),17510,2017,75482769,9651316,65831453,20871761,5575949,3957941,3668871,20803504,2889616,17298215,3505289,1116281,822717,388755,0,0,44526296,0,719.9400889,598.6336939,14.66064557,388755,inf,26.71527812,18.96313876,17.5781574,4.860541086,5.312927287,15.09447243,0.267177037,-311.961741,109.6622966,93.08358144,-114.091102
세명전기공업(주),17510,2018,79029092,9842027,69187065,19017116,5043560,3282894,3603419,26708218,2847347,20550327,6157891,1514895,1040543,390840,0,0,31965130,0,938.0036223,721.7359528,14.22524138,390840,inf,26.52116125,17.26283838,18.94829374,4.559610782,5.049387582,18.88464963,0.235255687,-9.752504007,-20.56255852,-39.29646462,4.48736397
세명전기공업(주),17510,2019,81806215,10435072,71371143,18453516,3518174,1670564,3421230,30716748,3633360,23957845,6758903,1847634,1685376,808792,0,0,31650991,0,845.4088777,659.3853898,14.62085594,808792,inf,19.06506056,9.052822237,18.53971893,4.182115014,4.868061494,10.97597433,0.229470958,-3.054160519,-96.5141114,-0.992509208,3.394757966
세명전기공업(주),17510,2020,80756414,8476773,72279641,14311512,1969138,201125,2144374,31805152,1695534,26499498,5305654,1649203,815865,90086,0,0,31469247,0,1875.819181,1562.89983,11.72774641,90086,inf,13.75911923,1.405337186,14.98356009,2.655360601,2.985537482,8.185404124,0.176073826,-28.94176381,-730.6098198,-0.577528913,-1.299959902
세명전기공업(주),17510,2021,82642800,9102893,73539907,15029594,3627798,1616528,2327486,37491467,2460784,32998441,4493026,499134,625591,41447,0,0,31282996,0,1523.557817,1340.972674,12.37816768,41447,inf,24.13769793,10.75563319,15.48602045,2.816320357,3.152386373,2.03567967,0.140989949,4.777787078,87.55821118,-0.595374561,2.282577551
세종텔레콤(주),36630,2017,418572192,87167076,331405117,161140535,161140535,2331862,2871851,253593640,68285496,252310147,1283492,26968170,2314292,0,0,0,108699079,0,371.3726265,369.4930282,26.30227221,0,inf,100,1.447098336,1.782202721,0.686106496,1.44591471,11.4754271,0.652318255,90.67298988,30.67651516,71.220551,80.25602236
세종텔레콤(주),36630,2018,391274797,59465379,331809417,179586010,179586010,-1944925,-668115,202749211,43445925,200003374,2745837,26040893,1952071,0,0,0,108573764,0,466.6702596,460.3501341,17.92154651,0,#NAME?,100,-1.08300474,-0.37203065,-0.170753395,-0.195206328,5.887506106,0.410589648,10.27110909,219.8947003,-0.115419228,-6.976527803
세종텔레콤(주),36630,2019,441789022,107137725,334651297,226977558,163127109,-8929859,2627232,232463231,78101575,228784426,3678805,47292512,5791369,0,0,0,126550736,0,297.6421807,292.931898,32.01473473,0,#NAME?,71.8692678,-3.934247544,1.157485358,0.594680236,0.788413164,6.190290987,0.544922376,20.87939813,78.21998085,14.20534765,11.43401544
세종텔레콤(주),36630,2020,483496454,130784003,352712451,253481518,177129553,1216465,17862497,253481363,102288459,250497480,2983883,34964907,5982492,35000000,0,0,121105256,0,247.8103253,244.8931995,37.07949709,35000000,inf,69.87868559,0.479902839,7.046863669,3.694442193,4.853993568,7.252616923,0.51656233,10.45597336,834.0826904,-4.496485272,8.626212593
세종텔레콤(주),36630,2021,497920514,114641178,383279336,226203201,160516789,-8889196,32433545,313707445,80294423,312666225,1041220,34935798,6814737,0,0,0,70515894,0,390.6964311,389.3996785,29.91060755,0,#NAME?,70.96132517,-3.929739261,14.33823432,6.513799711,9.076325884,7.308197142,0.493627935,-12.0592091,113.6847584,-71.74178633,2.896859959
세틀뱅크(주),234340,2019,169235827,58598434,110637393,65559474,65559474,13432507,12879368,147181933,57759903,147181933,0,3489565,0,0,0,0,3332170,0,254.8167939,254.8167939,52.96440237,0,inf,100,20.48904023,19.6453193,7.610308188,11.38373665,18.47381402,0.354408508,-245.0351066,166.1767457,-2016.215379,-194.2169651
세틀뱅크(주),234340,2020,200729750,85090510,115639240,77148393,77148393,11102617,11585193,162935650,83686386,162935651,0,3607992,0,0,0,0,5135521,0,194.6979166,194.6979178,73.58273022,0,inf,100,14.39124856,15.01676516,5.771537602,9.390907155,17.96817157,0.326195732,15.02159481,-20.98505244,35.11524926,15.68971366
세틀뱅크(주),234340,2021,272289271,141196373,131092898,104368309,104368309,15401382,17352026,233646518,139347407,233646519,0,4979236,21230,0,0,0,3903553,0,167.6719524,167.6719532,107.7071109,0,inf,100,14.75676108,16.62576137,6.37264404,7.451311766,3.993297067,0.292316151,26.08063335,27.91155365,-31.56017095,26.280698
소니드(주),60230,2017,63806190,41125241,22680949,44893095,6736231,-1756889,-9146575,25379561,31502885,21646988,3732574,10552190,6962708,5378550,8000000,0,32728149,0,80.5626564,68.71430347,181.3206361,13378550,#NAME?,15.00504922,-3.913494937,-20.37412435,-14.33493365,-13.72140527,6.394228499,0.385278977,-132.481875,976.6280624,88.0727963,-326.7442877
소니드(주),60230,2018,67603421,35885564,31717857,25826175,6242616,-1449894,-3050741,38541308,34114139,36431756,2109552,4532605,1648033,2000000,640000,0,25529150,0,112.9775194,106.7937139,113.1399388,2640000,#NAME?,24.17166305,-5.614048538,-11.81259323,-4.512702101,-11.21620574,3.424133374,0.393063716,-73.82788973,-21.17361683,-28.19913315,5.616921369
소니드(주),60230,2019,84547768,30969112,53578656,20699567,7042120,1392184,-1750438,56081350,29276344,54190224,1891125,4231016,2439935,2000000,320000,0,24361346,0,191.558584,185.0990137,57.80121099,2320000,inf,34.02061502,6.725667257,-8.456399112,-2.070353886,-4.104360046,4.723975854,0.272092083,-24.76674029,204.1452854,-4.793676014,20.04115236
소니드(주),60230,2020,84845527,27139921,57705606,21285002,6960091,1601959,383474,46820573,20884662,45114711,1705862,3695949,1508126,2000000,0,4790168,22855977,0,224.1864053,216.0183919,47.03168874,2000005.646,inf,32.69950832,7.52623373,1.801615992,0.451967256,0.595429815,4.351957057,0.185783724,2.750457811,13.09490443,-6.586325319,0.350942484
소니드(주),60230,2021,144291897,73191726,71100171,25045003,7676768,927441,-884883,35008070,62800327,32251081,2756988,6085858,3126992,2000000,2400000,5204529,23978939,0,55.74504413,51.35495712,102.9417018,4400003.607,inf,30.65189491,3.703097979,-3.533171867,-0.613258969,-1.419459938,4.855153412,0.218886905,15.01297884,-72.72893909,4.683117964,41.19868907
소프트캠프(주),258790,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소프트캠프(주),258790,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소프트캠프(주),258790,2019,20516086,10345069,10171017,18782084,13938169,3590585,142174,15272210,8720605,15236210,36000,4777940,356908,0,0,0,317901,0,175.1278724,174.715057,101.7112546,0,inf,74.20991728,19.11707455,0.756966053,0.692987932,,,,,,,
소프트캠프(주),258790,2020,20954120,4812478,16141642,18356565,13751004,2038608,1261056,12017455,3565065,12017455,0,5180109,297722,0,0,0,586358,0,337.0893658,337.0893658,29.81405485,0,inf,74.91055108,11.10560718,6.86978201,6.018176855,,,,-2.318075304,-76.12925094,45.78380443,2.090443311
소프트캠프(주),258790,2021,33569916,17143732,16426184,20292127,14418269,1407166,110000,21058022,4718999,21058022,0,6639115,855750,0,0,6092693,857280,0,446.2391706,446.2391706,104.3683183,18.14926495,inf,71.05351253,6.934541657,0.542082158,0.327674338,0.675513312,3.433749458,0.744336938,9.538487513,-44.87331274,31.60251027,37.58066002
솔브레인(주),357780,2020,655784542,182608123,473176419,453415196,126079574,96706328,60328520,328250212,179286972,277954740,50295472,107262224,47056183,70000000,0,0,248687649,0,183.0864833,155.0334288,38.59197451,70000000,inf,27.80664943,21.32842676,13.30535909,9.199442216,11.26616006,3.912340604,0.656265519,95.52460368,98.54490804,99.65527842,94.88095345
솔브레인(주),357780,2021,726019568,128227357,597792211,980599404,231306707,169438269,139759757,362574764,123802402,282921588,79653176,124524955,55601734,0,0,0,282998370,0,292.8656942,228.5267357,21.45015519,0,inf,23.58829773,17.27905078,14.25248235,19.25013638,45.50816392,14.95225642,2.581919378,53.76142448,42.92533288,12.12399951,9.673985261
솔브레인홀딩스(주),36830,2017,778431194,144974482,633456712,644771254,149253635,103320192,52147492,342069643,143697841,305681534,36388109,94352606,36049313,60000000,0,0,199348171,0,238.0478653,212.72521,22.88624925,60000000,inf,23.14830788,16.02431736,8.087750761,6.699049627,6.387570827,13.33501478,0.707657532,-52.08485148,-63.99337411,-41.96185928,6.732981207
솔브레인홀딩스(주),36830,2018,888175142,184323314,703851827,801162569,199027612,142428489,87273734,360703404,173291616,318083497,42619908,121999896,44476580,70000000,10000000,0,179714651,0,208.1482142,183.553887,26.18780075,80000000,inf,24.84235032,17.77772633,10.89338636,9.82618516,13.05214638,7.406085546,0.961429885,19.5205469,27.45819834,-10.92482994,12.35611568
솔브레인홀딩스(주),36830,2019,976025512,194850038,781175474,796523935,215249783,162193701,89977660,449677393,192167019,409683066,39994328,98128416,36641762,70000000,0,0,229145400,0,234.0034181,213.1911439,24.94318428,70000000,inf,27.0236428,20.36269017,11.2962908,9.218781568,12.11798058,7.236905855,0.854547426,-0.58235965,12.18617732,21.57178324,9.000827224
솔브레인홀딩스(주),36830,2020,1043837983,44514616,999323367,22374705,22374705,10380983,1454803279,91570085,25274979,91570086,0,2350887,0,0,0,0,1513507,0,362.295395,362.2953989,4.454475645,0,inf,100,46.39606645,6501.999821,139.3706018,197.5963994,0.408248699,0.026329029,-3459.930444,-1462.411777,-15040.02908,6.49645559
솔브레인홀딩스(주),36830,2021,1075396819,73137186,1002259633,18896960,18896960,4940899,2936266,75716272,42909888,75716273,0,659866,0,20000000,15000000,0,1772781,0,176.4541357,176.454138,7.297229539,35000000,inf,100,26.14652833,15.53829822,0.273040235,0.329282068,0.382574929,0.018423276,-18.40372737,-110.1031209,14.62526956,2.934622406
스톤브릿지벤처스(주),330730,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스튜디오드래곤(주),253450,2017,438474369,76258943,362215426,255706889,35027987,25717448,18322457,242359306,75946674,241064666,1294640,53363092,5076502,0,0,0,886727,0,319.1177352,317.4130654,21.05347744,0,inf,13.69849171,10.05739349,7.165413913,4.178683703,4.879397937,4.19596501,0.550035783,,,,
스튜디오드래곤(주),253450,2018,491308372,102510773,388797598,365165572,44219942,32747490,29573667,211535575,99630565,210957245,578330,68519187,17961679,0,0,0,726713,0,212.3199592,211.7394848,26.36610245,0,inf,12.10955944,8.967847057,8.098700772,6.019369643,5.989927803,4.17542772,0.599529656,29.97508292,21.46742239,-22.01887127,10.75373554
스튜디오드래곤(주),253450,2019,560849210,142888185,417961025,442211935,44881630,31491656,28611431,224624869,135821837,224624868,0,83681455,11895059,0,0,0,1008691,0,165.3819989,165.3819982,34.18696396,0,inf,10.14934841,7.121394406,6.470072093,5.101448034,5.259416842,4.277671702,0.627674544,17.4229497,-3.987830935,27.95484445,12.39920406
스튜디오드래곤(주),253450,2020,726865135,128216207,598648928,498610374,57915258,43262536,28217592,197244930,119353138,197244929,0,106392509,4152324,0,0,0,4679231,0,165.2616205,165.2616197,21.41759569,0,inf,11.61533354,8.676621718,5.659246873,3.882094579,5.551311379,5.246487878,0.774411462,11.31112426,27.20802128,78.44323138,22.83999012
스튜디오드래곤(주),253450,2021,848199283,178152574,670046709,455533671,71076545,52897552,37209083,189816362,165378542,189816363,0,123072109,15480477,0,0,0,5184668,0,114.7768989,114.7768995,26.58808283,0,inf,15.60291797,11.6122156,8.168239884,4.38683264,,,,-9.456315909,18.21448373,9.748685933,14.30491047
시그네틱스(주),33170,2017,233441432,65865532,167575900,265500005,10453313,2759756,1614457,53762825,56924952,32374247,21388579,24855377,23866635,6737975,0,0,149852543,0,94.44509501,56.87180377,39.30489527,6737975,inf,3.937217628,1.039456101,0.608081721,0.691589743,0.60946902,6.788678132,0.790277605,-71.57576739,-1816.747423,96.54015348,-263.3456477
시그네틱스(주),33170,2018,200293037,53060926,147232111,250060816,1455108,-7178740,-6249311,51632585,35277825,31624081,20008504,19499690,20104811,3248577,12600000,0,135610230,0,146.3598875,89.64294426,36.03896299,15848577,#NAME?,0.581901644,-2.870797638,-2.499116455,-3.120084,-3.970236323,11.27541149,1.153059459,-6.174173646,138.4434594,-10.50238835,-16.54994876
시그네틱스(주),33170,2019,182845685,46415463,136430222,218478833,-7153436,-19561460,-22876971,46635933,27487629,32282956,14352977,20557547,16990822,0,13100000,0,106360140,0,169.6615339,117.4454006,34.02139373,13100000,#NAME?,-3.274200938,-8.953480633,-10.47102398,-12.5116275,-17.61252739,8.700796035,1.197134956,-14.45539715,63.3016145,-27.50098862,-9.542118536
시그네틱스(주),33170,2020,166692445,60373093,106319352,201306718,-6997921,-14499855,-37360243,92149889,54706926,74630578,17519312,20010940,23687179,10000000,0,0,65271433,0,168.4428202,136.4188841,56.78466983,10000000,#NAME?,-3.47624812,-7.202866921,-18.55886548,-22.41267923,-30.78089274,9.924290152,1.151844109,-8.530323861,-34.90796977,-62.95052079,-9.690445179
시그네틱스(주),33170,2021,182157161,58806711,123350450,269854344,27726451,19195422,16907384,105320110,53750676,68620063,36700047,29662877,35806953,0,0,0,68924534,0,195.9419264,127.6636279,47.67450058,0,inf,10.27459873,7.113252918,6.265374035,9.281756428,12.49702415,10.97804124,1.411186844,25.40171301,175.5380892,5.300146099,8.489765604
신라섬유(주),1000,2017,32122070,18032097,14089973,3996989,1211665,537530,408754,1227210,15029094,473309,753901,1828483,15715,13000000,3000000,0,12520011,0,8.165562076,3.14928498,127.9782225,16000000,inf,30.3144442,13.44837326,10.22654803,1.272502052,2.771961801,2.095055064,0.123038054,-6651.440747,-3471.041988,-450.5149636,-467.0779031
신라섬유(주),1000,2018,31856676,17610853,14245823,4702692,1352433,757838,171299,1094891,14529007,393527,701364,1833580,11,9800000,3000000,0,4771233,0,7.535896982,2.708560881,123.6211695,12800000,inf,28.75869821,16.11498265,3.642573233,0.537717746,1.209064323,2.568329382,0.147007945,15.00636231,29.07059292,-162.4061956,-0.833087545
신라섬유(주),1000,2019,32161672,17706112,14455560,4180813,1280550,732137,227501,1140675,15771456,647581,493095,1831214,5149,8000000,1600000,0,4700565,0,7.232528183,4.106031808,122.4865173,9600000,inf,30.62921016,17.51183322,5.441549287,0.707366831,1.554535124,2.242327555,0.129530151,-12.48271568,-3.510408571,-1.503393741,0.948321343
신라섬유(주),1000,2020,32391839,17578069,14813769,4179073,1327138,685773,347807,1484408,15705588,1349307,135101,1897780,77,14000000,1600000,0,4713294,0,9.451464027,8.591254272,118.6603423,15600000,inf,31.75675562,16.40969181,8.32258733,1.073748854,2.393750057,2.239973093,0.130090882,-0.041636028,-6.76083777,0.270065903,0.710570956
신라섬유(주),1000,2021,32849520,17447456,15402064,4350724,1139345,668528,670275,1924040,17310228,1558357,365684,1987158,9944,14000000,0,0,4711649,0,11.11504713,9.002521515,113.2799864,14000000,inf,26.18748052,15.36590232,15.40605656,2.040440774,1.101326327,0.395554561,0.043607108,3.94534335,-2.579547902,-0.034913467,1.393265411
신라에스지(주),25870,2017,49675575,31688027,17987548,70166992,4902400,1546906,1002133,13890568,19004675,6598219,7292349,5430943,1676118,15628000,7000000,0,12402712,0,73.09026858,34.71892574,176.1664625,22628000,inf,6.986760954,2.204606405,1.42821143,2.017355612,5.663869593,14.98120053,1.428390975,93.79947198,56.78289437,62.01113918,33.87188774
신라에스지(주),25870,2018,48570624,31171305,17399319,58796469,4469060,957025,-900134,18873716,15401564,11579577,7294139,3936396,1369742,12638000,10000000,0,13075348,0,122.544152,75.18442283,179.1524427,22638000,inf,7.600898619,1.627691282,-1.53093207,-1.853247757,-5.622068079,17.91040058,1.320234362,-19.33878546,-61.63694783,5.144306675,-2.274936801
신라에스지(주),25870,2019,45534947,31157792,14377155,76853354,5809702,2482873,-3823003,15352354,21692442,5561047,9791307,1981794,1073999,18293750,4906250,0,12995416,0,70.77282493,25.63587355,216.7173686,23200000,inf,7.559464483,3.230663167,-4.974412698,-8.395755902,-23.62452082,20.7354865,1.61438783,23.49524654,61.45493547,-0.615078425,-6.666697119
신라에스지(주),25870,2020,40499121,25876985,14622136,58763523,5337205,1572402,1752555,15222235,13540952,4714238,10507996,2629227,1042541,10862000,8781250,0,14117451,0,112.4162836,34.81467182,176.9713057,19643250,inf,9.082513654,2.675813021,2.982385859,4.327390217,11.3463819,18.1285697,1.379605646,-30.78411585,-57.90319524,7.947858293,-12.43440814
신라에스지(주),25870,2021,44689749,28420011,16269738,71031603,6424414,2449198,1594124,20653224,15758973,5087181,15566043,3853747,1434966,9408308,11356250,0,13226707,0,131.056916,32.28117086,174.6802008,20764558,inf,9.044444626,3.448039882,2.244246128,3.567090968,10.3766219,24.98930177,1.848543646,17.27129824,35.79931063,-6.734435109,9.377157164
신라젠(주),215600,2017,299108279,26703755,272404523,13294693,13294693,-28812951,-33978710,157069755,14694489,157069755,0,2650540,0,0,0,0,1211127,0,1068.902464,1068.902464,9.802977831,0,#NAME?,100,-216.7252076,-255.5810051,-11.36000318,-12.74249558,4.840747914,0.04570779,-434.2853949,108.5003372,-992.0990945,85.05900634
신라젠(주),215600,2018,282617205,21708457,260908748,15310982,15310982,-32548542,-27894740,114580965,9613306,114580965,0,2842286,0,0,0,0,1242493,0,1191.899696,1191.899696,8.320325465,0,#NAME?,100,-212.5829813,-182.1877917,-9.870149271,-19.79744151,5.902344248,0.093225793,13.16890713,11.47698413,2.524440782,-5.835127412
신라젠(주),215600,2019,65131141,9768895,55362246,8837040,8837040,-74431218,-212929976,49933095,9243943,49933095,0,3372838,0,0,0,0,1720846,0,540.170953,540.170953,17.64540947,0,#NAME?,100,-842.2641292,-2409.516942,-326.9249897,-610.6446942,3.30070862,0.159706377,-73.25916823,56.27030851,27.79754842,-333.9202425
신라젠(주),215600,2020,45853737,24961022,20892716,1669716,1669716,-26524748,-45648820,23908616,6068626,23908616,0,2345816,0,0,0,20000000,1214014,0,393.9708263,393.9708263,119.4723654,43.61694664,#NAME?,100,-1588.578417,-2733.927207,-99.55310731,-119.7268186,0.583954196,0.030089072,-429.2540767,-180.6104624,-41.74844771,-42.04107508
신라젠(주),215600,2021,133468101,27994215,105473886,254363,254363,-10225567,-16719506,121863566,22016403,121863566,0,1384053,0,0,0,5722499,887943,0,553.512606,553.512606,26.54137063,4.287540586,#NAME?,100,-4020.068563,-6573.088853,-12.52696777,-8.84914597,0.126091033,0.001176037,-556.4303771,-159.3963543,-36.72206437,65.64442241
신성델타테크(주),65350,2017,209093101,96896859,112196242,175199580,28476001,10958296,2598086,38874533,59762039,33344853,5529680,14266963,17451059,24821380,31080770,0,85533073,0,65.04887325,55.79604304,86.36372954,55902150,inf,16.25346419,6.254750154,1.482929354,1.242549844,2.355731799,13.38032139,0.857065302,99.85481529,193.3134768,98.96187174,36.16809911
신성델타테크(주),65350,2018,199742911,91363448,108379462,149578246,20233272,3472172,518601,26854509,41638422,22975141,3879368,11920686,6926769,13900000,34725895,0,84240732,0,64.49454064,55.17774185,84.29959543,48625895,inf,13.52688144,2.32130814,0.346708839,0.259634246,0.402268564,16.03216653,0.709879686,-17.12905097,-215.6034897,-1.534104666,-4.681112312
신성델타테크(주),65350,2019,216865840,83725585,133140255,134676346,15791727,1043059,7307397,23730155,47677437,20513107,3217048,6995824,5195561,19284040,29812530,0,73316883,0,49.77229586,43.02476872,62.8852521,49096570,inf,11.72568715,0.774493095,5.425894908,3.369547274,4.693966736,12.94490509,0.566987554,-11.06497202,-232.8835665,-14.89950002,7.895632157
신성델타테크(주),65350,2020,221675673,72216941,149458732,130275196,16466657,670466,9090011,21777271,50510715,18966658,2810612,6739081,6401446,27000000,16461077,0,72630673,0,43.11416103,37.54977137,48.31898413,43461077,inf,12.63990192,0.514653611,6.977545442,4.100590235,6.433151864,18.96994497,0.594129368,-3.3783484,-55.57224378,-0.944793669,2.169761316
신성델타테크(주),65350,2021,258193427,79980943,178212484,159123625,17252653,-290780,25191018,29338844,60143190,24600616,4738228,13811798,6672445,36633900,14552757,0,73927180,0,48.78165591,40.90341068,44.87953998,51186657,#NAME?,10.8422951,-0.182738421,15.83109862,9.756645741,17.75976618,20.9430357,0.812556831,18.12957001,330.5750052,1.753762283,14.14356455
신신제약(주),2800,2017,78886781,26615803,52270978,61731693,21402702,4726617,3729126,41093231,17911310,34549917,6543315,25801808,6940023,2997499,3246730,0,28704349,0,229.4261615,192.894417,50.91889232,6244229,inf,34.67052491,7.656710468,6.040861377,4.727187436,4.534795444,3.08128707,0.428722261,-157.7665009,106.1519687,-157.5469661,-227.2961879
신신제약(주),2800,2018,108144698,53318933,54825765,63768951,21815460,3294165,3043247,44655766,30776911,35100725,9555040,26443990,7282706,10090265,17358250,0,58248972,0,145.0950227,114.0488888,97.25159877,27448515,inf,34.21015974,5.165782012,4.772302119,2.814051041,5.437317251,2.469287552,0.536264921,3.194749119,-43.48452491,50.72127797,27.05441648
신신제약(주),2800,2019,129681602,72568083,57113519,67767543,23159706,2614838,2610977,44637767,34681607,31615844,13021922,25205686,6070756,14633887,33310240,0,79827359,0,128.7073203,91.16026256,127.0593798,47944127,inf,34.17521866,3.858540363,3.852842946,2.013375035,4.773943423,2.65716026,0.649835244,5.900452965,-25.9796974,27.03131767,16.60752464
신신제약(주),2800,2020,118569503,61410597,57158906,66958481,18002099,-3773337,585251,39653515,33828197,27124095,12529420,22683514,6832353,9453325,26857400,0,69819817,0,117.2203029,80.18191156,107.4383701,36310725,#NAME?,26.88546504,-5.635338412,0.874050593,0.493593197,1.042229389,2.912027464,0.575659003,-1.208303994,169.2977595,-14.33338331,-9.371801955
신신제약(주),2800,2021,114062943,58914327,55148616,73687232,21060374,-1318935,-2225982,36403967,33397297,25860401,10543566,23304020,4669794,12304687,24675960,0,69105989,0,109.0027346,77.43261678,106.8282965,36980647,#NAME?,28.58076417,-1.789909818,-3.020851699,-1.951538284,-4.048182822,2.962419281,0.663228606,9.131501913,-186.089686,-1.032946652,-3.950941368
신영해피투모로우제5호기업인수목적(주),323280,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신영해피투모로우제5호기업인수목적(주),323280,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신영해피투모로우제5호기업인수목적(주),323280,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신영해피투모로우제6호기업인수목적(주),344050,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신영해피투모로우제6호기업인수목적(주),344050,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신영해피투모로우제7호기업인수목적(주),419270,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신원종합개발(주),17000,2017,151539493,87543376,63996117,193110778,18845893,13486540,14125012,136882194,59584993,89861400,47020793,62401839,36317873,2800000,24756967,0,446830,0,229.7259547,150.8121349,136.7948246,27556967,inf,9.759109872,6.983835982,7.314460719,9.321010464,,,,,,,
