기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용
미래나노텍(주),95500,2020,291997289,117647472,174349816,266914580,38746226,7564171,6220632,123371074,115608906,79000236,44370838,44526806,16218760,56500000,0,0,58804921,0
미래나노텍(주),95500,2017,243228958,92309475,150919483,165134109,29092909,3262388,2728426,91054392,81706268,75375723,15678669,19356198,7700339,62000000,7900000,0,40440667,0
미래나노텍(주),95500,2021,345413342,138611983,206801360,316454063,56068993,21883733,15707195,182957410,101938858,139547964,43409446,40110564,19065327,60500000,36000000,0,56115361,0
미래나노텍(주),95500,2018,269690703,116805758,152884944,180343067,30528735,4444496,8707447,117655988,90048300,99233109,18422879,29825393,10107295,63000000,0,23000000,38883934,0
미래에셋대우기업인수목적3호(주),328380,2019,,,,,,,,,,,,,,,,,,
미래에셋대우기업인수목적3호(주),328380,2020,,,,,,,,,,,,,,,,,,
미래에셋대우기업인수목적3호(주),328380,2021,,,,,,,,,,,,,,,,,,
미래에셋대우기업인수목적5호(주),353490,2020,,,,,,,,,,,,,,,,,,
미래에셋대우기업인수목적5호(주),353490,2021,,,,,,,,,,,,,,,,,,
미래에셋벤처투자(주),100790,2021,,,,,,,,,,,,,,,,,,
미래에셋벤처투자(주),100790,2019,,,,,,,,,,,,,,,,,,
미래에셋벤처투자(주),100790,2020,,,,,,,,,,,,,,,,,,
미래에셋비전기업인수목적1호(주),412930,2021,,,,,,,,,,,,,,,,,,
미래오토스,176440,2019,113741395,57299718,56441676,241579062,18661618,4058210,9075926,47718720,55984384,47718721,0,55603201,19993134,13491200,0,0,3086489,0
미래오토스,176440,2021,20028998,3225115,16803883,248578,137343,-5642377,-4071028,15573073,2763758,15573072,0,3099867,0,1871164,0,0,0,0
미래오토스,176440,2020,37433045,16437414,20995630,5133316,4024413,-9111021,-12705006,18916212,16213673,18916212,0,2981622,0,0,0,0,0,0
미래오토스,176440,2017,84284790,34586354,49698436,171360738,13650700,2075349,-3405971,70019216,31081335,69772032,247184,60216806,18360751,11349900,3000000,0,499361,0
미래오토스,176440,2018,70937966,35348203,35589763,185521711,15358328,-12609724,-14171142,47379377,34734881,45166282,2213094,51818863,17138760,13149550,0,0,477752,0
미스터블루(주),207760,2017,36543288,8156412,28386876,27377847,27377847,2429654,2263779,14210953,7721832,14152089,58864,3753683,8451,3000000,0,0,7422978,0
미스터블루(주),207760,2018,42399965,11365142,31034823,26137017,26137017,2839522,2514768,20096886,10965142,20055588,41297,4130537,8179,5000000,0,0,7293298,0
미스터블루(주),207760,2019,44816390,12105304,32711086,25917073,25917073,2966111,3107922,22093085,11693359,22072619,20467,3992645,8307,5000000,0,0,7217585,0
미스터블루(주),207760,2020,44071346,9698583,34372763,28876425,28876425,4143828,3693873,21646957,9298583,21636353,10603,4372288,6829,2000000,0,0,7108596,0
미스터블루(주),207760,2021,52555013,9515145,43039868,28571655,28571655,3263644,3368777,29956442,8802666,29951423,5019,3793214,5352,0,0,0,6938569,0
미투젠(유),950190,2020,116900414,10647161,106253253,112955615,76279163,45687375,37675172,115341793,10617162,115341794,0,9583520,0,0,0,0,364425,0
미투젠(유),950190,2021,121250580,5711971,115538609,94000578,56546671,34795127,28429298,104695456,5697675,104695456,0,7925594,0,0,0,0,110159,0
바디텍메드(주),206640,2018,99394310,33112080,66282230,56588375,29668715,10405095,-1736096,57086661,13076733,45558360,11528302,15071202,2173051,4700000,5224512,15000000,24187176,0
바디텍메드(주),206640,2017,102705070,34195191,68509880,45622779,26564936,6589066,-3921073,53427578,19157128,44415788,9011791,13087961,3259392,12700000,1805872,15000000,22692440,0
바디텍메드(주),206640,2021,173109538,25001554,148107985,141042988,86034694,47365964,41549655,109902613,23087567,82758708,27143907,30661430,5710555,2000000,1600000,0,41030365,0
바디텍메드(주),206640,2019,95067231,20558010,74509221,61615302,34789157,15827656,12150785,49831733,15374486,39381820,10449914,15747382,2139920,200000,4080921,0,25256564,0
바디텍메드(주),206640,2020,152313915,32431201,119882714,127271228,85292645,61015849,44661616,107042194,29540835,87448661,19593532,34692616,5799664,4200000,2800000,0,26350306,0
바이오플러스(주),99430,2021,86681153,7886429,78794725,37404961,23632468,16009666,10187157,51205133,7485849,46532830,4672303,10446587,994239,0,0,0,21840342,0
바이온(주),32980,2017,52735088,18893447,33841641,12395740,864985,-2229132,-5526690,14989892,16934258,14913903,75989,5242421,300364,95813,1921736,0,7874652,0
바이온(주),32980,2018,66437461,19067809,47369652,16509980,1865259,-2010972,-12171762,23723911,18456834,19473996,4249914,9106929,1328397,0,522951,0,4927271,0
바이온(주),32980,2019,52636731,14987461,37649270,10407615,675835,-4704328,-18172434,15275752,14234817,14238742,1037010,9516132,1299550,0,397999,0,5387002,0
바이온(주),32980,2020,42835852,5300855,37534997,15667499,1628467,2679661,-11176018,18014091,4046183,17683952,330141,4831606,229857,0,0,977195,1282677,0
바이온(주),32980,2021,41892875,10582924,31309951,11171693,965481,-4110488,-13389223,21851733,8971480,20528314,1323419,9545525,157409,0,0,1167934,574989,0
바이옵트로(주),222160,2021,,,,,,,,,,,,,,,,,,
바이젠셀(주),308080,2021,116978531,12091237,104887294,0,0,-13135690,-11113878,66723758,10189416,66723758,0,0,0,9000000,0,0,15786016,0
베뉴지(주),19010,2021,424112371,156835737,267276634,32641006,19300562,-1607375,29483696,148109479,122279803,147465414,644064,522738,6818989,92683353,1200000,0,196792019,0
베뉴지(주),19010,2018,388576981,156144994,232431987,46502971,28682976,3788462,391664,103155640,102922665,101994419,1161221,1078805,11513566,83385614,15399900,0,208945354,0
베뉴지(주),19010,2017,344904371,143871720,201032651,64328989,33624410,3739360,-415765,100451219,106766952,98019731,2431488,1419437,14587337,83702614,6833300,0,164681679,0
베뉴지(주),19010,2020,402900765,163664115,239236650,33904454,19745507,-746495,7045453,114413002,109726364,113682559,730443,351433,7503288,95383353,19200000,0,191641479,0
베뉴지(주),19010,2019,401722903,166111248,235611655,44370185,28040357,4282579,4456447,119715369,126007786,118394597,1320771,805538,11059554,89385614,1800000,0,211026028,0
보성파워텍(주),6910,2017,120799905,36922642,83877262,75383741,-368750,-6527048,-9526234,65242117,33445015,40195384,25046732,20296637,19778640,9000000,2712500,0,41129912,0
보성파워텍(주),6910,2021,111540692,19948503,91592189,68539018,4487915,-1489332,-926404,61293243,19238512,43580131,17713111,13347692,5410058,9000000,375000,0,38365804,0
보성파워텍(주),6910,2018,123827686,44930657,78897029,105639646,6874277,315942,-5227678,69518917,42357489,38509303,31009613,22331238,8894475,9000000,1875000,0,40931075,0
보성파워텍(주),6910,2019,125565648,45677249,79888399,111651303,7740497,-1055177,591879,72097351,44093086,44760918,27336433,25268609,14759392,9000000,1375000,0,39256821,0
보성파워텍(주),6910,2020,122752830,41085326,81667505,82079529,7517970,2292499,1612437,72349900,39429146,52721810,19628090,15060327,11157999,9000000,875000,0,39090539,0
브레인즈컴퍼니(주),99390,2021,44841720,4399865,40441855,17691442,12191588,5308436,4939541,40213473,3586295,40201685,11788,4885335,1865296,0,0,0,306579,0
브릿지바이오테라퓨틱스(주),288330,2019,79952343,4718463,75233880,58283297,22288756,718911,1426255,77744706,4707499,75811620,1933085,0,0,0,0,0,642695,0
브릿지바이오테라퓨틱스(주),288330,2021,46558403,3511084,43047319,1924158,757519,-22762959,-25667233,35774244,3457458,35774244,0,0,0,0,0,0,437903,0
브릿지바이오테라퓨틱스(주),288330,2020,63504906,4276831,59228075,6339946,-1113087,-18757860,-19452688,60039073,1050274,60039073,0,572250,0,0,0,0,421724,0
비나텍(주),126340,2021,98115988,46370435,51745553,48923179,12381249,4780377,5845790,31343755,22948624,23987481,7356273,12731889,1217309,14002219,21247750,0,37629936,0
비나텍(주),126340,2020,85529363,38633158,46896205,46690215,13229164,6435755,3174475,44663811,21969955,38229916,6433895,9724119,1613252,14194250,14059630,0,16016980,0
비디아이(주),148140,2021,125178256,115443996,9734260,77163577,-2196713,-24145668,-39580278,76190867,110772456,76190866,0,57690791,28192977,22987421,0,1960000,13546844,0
비디아이(주),148140,2020,175468696,168643080,6825617,196498599,-44461173,-68562956,-92993344,122858244,159078591,121198674,1659571,102161204,37256582,23986294,0,7524560,13988643,0
비디아이(주),148140,2018,147961826,113718079,34243747,85647878,13556303,6277854,1144354,125214467,102330270,125214467,0,99132938,54476102,27147421,9000000,0,14516398,0
비디아이(주),148140,2019,147715492,116499284,31216208,128590481,12541723,3104886,146802,122713192,112103049,117944855,4768338,72888115,27032065,12727754,0,2800000,14287088,0
비디아이(주),148140,2017,96808434,65136096,31672338,94899277,9883718,5651144,3625048,74642099,50211049,74642099,0,56920075,13741565,21100000,9000000,3946504,13066797,0
비비씨(주),318410,2021,78429487,4283458,74146029,24084349,8168675,3987877,4098553,33809667,3366322,30596914,3212754,6335802,642694,0,0,0,17111762,0
비비씨(주),318410,2020,75788865,6828289,68960576,21271873,7619165,4669240,8521078,39196776,3873433,36487765,2709011,3911846,693763,1000000,0,0,7987211,0
비씨엔씨(주),146320,2021,,,,,,,,,,,,,,,,,,
비에이치아이(주),83650,2021,392741005,323866957,68874048,233458106,-7236101,-28123104,-33247582,131156873,247883998,127546312,3610561,0,26171530,123120043,42345325,0,203131592,0
비에이치아이(주),83650,2020,397650975,295504790,102146185,235216481,31063014,11952275,3979205,131131022,221125226,126524245,4606777,0,35182303,99632187,42038200,0,210402599,0
비에이치아이(주),83650,2019,371021012,297305150,73715862,218870226,8726081,-8919014,-14287870,135742705,231085953,130775941,4966765,20663586,26907702,99642935,39801000,0,185887194,0
비에이치아이(주),83650,2018,365898220,278085655,87812565,206088984,589591,-22648828,-28915840,124394928,247961919,119889801,4505127,14626023,21185878,132169445,2651994,0,192405779,0
비에이치아이(주),83650,2017,423418136,308203918,115214219,325111461,41969062,19628997,8502800,172275135,263881308,166005852,6269284,45218766,39450495,132101217,16042600,0,199530986,0
빛샘전자(주),72950,2021,74020139,9204516,64815623,33141873,7277945,2310226,2655581,42149197,7243843,36989140,5160057,5601057,3335837,2000000,0,0,21431162,0
빛샘전자(주),72950,2020,60265010,8099746,52165264,21643427,5423426,1847812,1834947,20996570,5849911,19193871,1802698,3123066,2072377,2000000,0,0,21366200,0
빛샘전자(주),72950,2017,49777135,5034053,44743082,26628251,6055076,1640827,1643910,22085175,3201692,18884505,3200671,4677468,2379708,0,0,0,18450332,0
빛샘전자(주),72950,2018,51433552,5478089,45955462,23490677,4734678,1504829,1678719,23992605,3907835,21160623,2831982,5766235,2360249,0,0,0,18091566,0
빛샘전자(주),72950,2019,52819999,5087661,47732338,25882186,5236267,2005511,2201020,25814454,3530794,23507283,2307171,3982572,1825353,0,0,0,17658467,0
삼강엠앤티(주),100090,2018,406170824,244312554,161858270,117539477,-3867322,-13587152,-44751665,42322699,140603909,33953248,8369451,13977543,21478461,74247053,89226655,10000000,230931384,0
삼강엠앤티(주),100090,2017,396811974,227267636,169544339,121818686,-1801621,-14176195,94354099,48543707,153766544,47826021,717687,30068690,17770296,98388381,48794249,20500000,191748244,0
삼강엠앤티(주),100090,2021,623025475,467157641,155867834,451450156,48397388,35375747,-48937833,299142426,404183809,270255673,28886753,23489334,55685889,92649967,44044105,5000000,248537162,0
삼강엠앤티(주),100090,2019,473810560,325377684,148432876,265255697,28740259,17161252,-22170164,124429635,258894036,106546380,17883255,25687822,55592222,60385387,26160874,16879904,243280686,0
삼강엠앤티(주),100090,2020,525156358,342866618,182289740,368686071,30433637,19588654,5684841,182337246,234482848,156372547,25964699,13820133,50355290,70994226,54126569,39000000,232821941,0
삼륭물산(주),14970,2017,87737852,32004084,55733768,37183414,5150092,3331722,2787741,25778498,27949939,19928842,5849656,6619812,2276843,10408720,2200000,0,6471723,0
삼륭물산(주),14970,2019,87931823,26683520,61248303,39483021,6093459,3984640,2411934,25768532,24432623,19536680,6231852,5357352,1724240,8670537,0,0,6924847,0
삼륭물산(주),14970,2018,86921136,30409539,56511597,37831621,4983947,2814646,1886132,25004505,26143183,19681567,5322938,5779615,518559,13962914,2200000,0,6638305,0
삼륭물산(주),14970,2021,90773040,26947718,63825322,34872322,4558504,2620006,1866878,23068151,20452933,17033110,6035041,4848384,127461,8047799,4200000,0,6625134,0
삼륭물산(주),14970,2020,87730735,24631994,63098742,38832974,6950941,4290356,2861991,24734788,11712665,17781368,6953420,5299297,538844,7603789,10800000,0,7915025,0
삼목에스폼(주),18310,2021,478326426,106290049,372036378,204910855,38887272,10604024,12407831,139445749,92836888,130154498,9291252,73302105,54820037,0,0,0,316675427,0
삼목에스폼(주),18310,2020,395923977,56366830,339557147,116454496,10770135,-12650723,705493,160277495,41192353,160277495,0,16502044,6440744,0,0,0,193165253,0
삼목에스폼(주),18310,2018,373638962,43336832,330302130,188934728,67827130,43748596,39536173,124569057,21064623,123875841,693216,9835974,7221968,0,0,0,238746030,0
삼목에스폼(주),18310,2019,396407856,54089578,342318278,144218796,34133139,11367058,13699547,144036241,29805257,144036241,0,18460761,6477644,0,0,0,218806259,0
삼목에스폼(주),18310,2017,375587972,53346189,322241783,305094738,73003957,44254684,35123305,113636991,33557571,112338778,1298212,24954446,19518832,0,0,0,251744929,0
삼보모터스(주),53700,2017,297482895,192981888,104501007,249909065,34006705,9682665,1086554,83561496,152498913,73127507,10433989,45785948,31364720,87418580,28272000,0,94810649,0
삼보모터스(주),53700,2018,311424402,206578569,104845834,252644334,33886929,7066612,-1332820,94495360,169521436,83666151,10829209,47027267,32396845,99605440,21441480,0,90130808,0
삼보모터스(주),53700,2020,365850167,269476207,96373960,253523066,31727504,18609475,428349,151050536,220986951,136723262,14327274,58054398,56172661,122518010,12043200,19955312,84154259,0
삼보모터스(주),53700,2019,305987264,217024731,88962533,265070911,29574816,-13081245,-22220562,97130359,176499302,81840960,15289401,61385272,37413657,113884697,5998960,17441316,84812803,0
삼보모터스(주),53700,2021,376433758,248591779,127841979,304127205,44304876,12097633,11843978,160462557,188726480,142619884,17842672,62800955,40270241,109866485,16310038,29238228,82042656,0
삼보산업(주),9620,2020,207332174,191993596,15338578,242162688,17487507,9664725,-8239842,83140344,162569360,47238378,35901966,52132798,19008849,117860415,16623904,5000000,49998848,0
삼보산업(주),9620,2021,210095118,182149847,27945272,288093211,17220075,9947891,-459854,98038594,151656744,52060837,45977756,47718441,34077073,95396501,21622007,0,45632315,0
삼보산업(주),9620,2018,221286965,204266776,17020189,245340818,9556449,2075905,-11178927,92047010,174037799,57465041,34581968,59792616,19627138,129545272,22745050,0,81430092,0
삼보산업(주),9620,2017,214150531,185587544,28562987,308682930,6096124,-5058883,-10215658,79124110,160718602,47875787,31248323,54544260,15359568,126385448,20175210,0,82203263,0
삼보산업(주),9620,2019,214179259,191771129,22408130,262616975,12056657,4432769,-6284819,86027589,165285407,55099843,30927745,59772090,17017170,130008448,18158690,0,80396248,0
삼성기업인수목적4호(주),377630,2021,,,,,,,,,,,,,,,,,,
삼성머스트기업인수목적5호(주),380320,2021,,,,,,,,,,,,,,,,,,
삼아제약(주),9300,2021,189157119,17120758,172036361,54666375,32657819,6084407,3391528,82285044,14579994,72943935,9341109,18384480,3772313,0,0,0,37072650,0
삼아제약(주),9300,2020,182108956,15810115,166298841,53652809,32369631,3948933,121639,93760028,9458482,81602929,12157099,15746146,2562143,0,2407000,0,38681024,0
삼아제약(주),9300,2019,191256882,22563614,168693268,71560150,43684585,10398153,10164368,85367974,14731112,74142841,11225133,22344005,3893574,0,2407000,0,40205186,0
삼아제약(주),9300,2017,167966454,11862537,156103917,61792317,38276747,7610609,5801903,81410697,9067795,69183968,12226729,19363995,3321934,0,0,0,42364342,0
삼아제약(주),9300,2018,173685656,12782767,160902889,66947399,40817952,9360979,8801183,79907697,11431192,69467091,10440606,21617574,3046247,0,0,0,42255427,0
삼영엠텍(주),54540,2020,113505845,28109194,85396650,62653247,9999645,1408697,7414070,42634352,26346570,27634149,15000202,6800550,4069776,14000000,550700,0,24357379,0
삼영엠텍(주),54540,2021,105975257,31559131,74416126,59486069,6598162,335844,-11400273,50904612,29655998,34211755,16692856,8533673,5351747,20000000,1537180,0,23625948,0
삼영엠텍(주),54540,2017,111847015,28642979,83204036,58083069,9197464,1476085,2110992,51810070,25999179,43875388,7934682,16661642,6469971,14371400,2291260,0,28846586,0
삼영엠텍(주),54540,2018,113973990,29030833,84943157,62025742,9256654,1409146,2480380,48942287,28532014,38753671,10188615,13557015,7025697,17000000,77740,0,25877077,0
삼영엠텍(주),54540,2019,121654129,35055224,86598906,64054670,9450755,2436679,3367579,57478881,33650285,44334334,13144547,10076352,4745745,22700000,64220,0,24956212,0
삼영이엔씨(주),65570,2019,86222129,11038603,75183526,37032272,9838177,-2462280,-9417380,53433739,11038603,22411682,31022057,16192878,1907138,4500000,0,0,16381543,0
삼영이엔씨(주),65570,2018,93280942,8680037,84600905,35285403,13144443,1892664,1638775,59446335,8279878,26946290,32500045,19105183,1136129,2500000,326000,0,16603411,0
삼영이엔씨(주),65570,2020,100060581,25589771,74470810,35290264,7338105,-2627485,-2428859,66032405,14745838,35019017,31013388,14725372,1272555,7500000,0,10000000,17467365,0
삼영이엔씨(주),65570,2021,95113370,19893169,75220201,40113738,12215429,1140807,622281,62281387,19682115,32553994,29727394,18446204,1052277,13000000,0,0,16514538,0
삼영이엔씨(주),65570,2017,91811325,6376394,85434930,38016186,16165281,5580719,3527022,59131559,4915196,26445941,32685619,23883443,728835,0,1402000,0,16397313,0
삼지전자(주),37460,2021,215208127,65176811,150031316,43563911,9180456,-934548,7704709,48943748,28784817,36223920,12719828,3599551,2152329,15000000,30250000,0,38627429,0
삼지전자(주),37460,2020,233531053,91142911,142388142,76157433,15226729,5819405,10829034,72011938,55643644,58774053,13237885,3828579,3362666,10600000,30200000,0,35312422,0
삼지전자(주),37460,2017,174095433,57266147,116829286,32224523,8677665,831548,9694312,29399489,47264949,25211647,4187842,11916770,10541366,11000000,3400000,0,21071065,0
삼지전자(주),37460,2019,239832403,109848906,129983496,54526218,6533330,-5309813,-813587,78344167,60903128,69349224,8994943,6492201,4765207,11400000,33000000,7443652,41560795,0
삼지전자(주),37460,2018,231635308,101655639,129979669,45484002,4732812,-4921562,4221616,71899121,61739277,57382509,14516611,14281620,10036567,19000000,29800000,0,53130249,0
삼천당제약(주),250,2018,181698218,54359016,127339203,121919884,56660215,5061345,5529616,74731883,32675717,56119326,18612557,26278256,2633229,2211871,6000000,7177264,37825144,0
삼천당제약(주),250,2019,194460076,62923525,131536551,138758402,73388945,9581602,5249406,81779645,42682545,63809553,17970091,24620947,2664911,2439279,0,7452494,33229918,0
