기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
아난티,2019,8.45967E+11,4.52568E+11,3.93399E+11,1.42704E+11,4710346637,-7979907837,46.50289735,-1.696155948,-0.13650296,-1.541493607,-0.009432887,-0.021848248
아난티,2020,1.14368E+12,7.76959E+11,3.66717E+11,1.14059E+11,-31723745964,-44795194655,32.06474389,1.148480152,-0.251134903,0.821857949,-0.03916773,-0.117864135
아난티,2021,1.38514E+12,9.8458E+11,4.00555E+11,2.1982E+11,59730733449,16681634105,28.91814594,1.531112614,0.481124133,3.685300155,0.012043324,0.043482958
아리온,2017,,,,,,,,,,,,
아리온,2018,,,,,,,,,,,,
아리온,2019,,,,,,,,,,,,
아모그린텍,2017,66891826196,61074412995,5817413201,1.11297E+11,1707736993,-5237726306,8.696747468,,,,-0.07830144,
아모그린텍,2018,53635048577,52002588015,1632460562,85010163800,-3131302941,-3941386079,3.043645164,1.545375847,-0.309214452,-0.328904655,-0.073485271,-1.058108152
아모그린텍,2019,88827140637,50596526842,38230613795,93385522600,2612745261,1716950491,43.03933856,2.198472345,0.089685837,3.295573518,0.01932912,0.086142402
아모그린텍,2020,1.0568E+11,66212619271,39467673717,1.11774E+11,1580586167,1093462573,37.34629475,-0.653022983,0.164513727,-0.570195938,0.010346892,0.028146375
아모그린텍,2021,1.14295E+11,72266110658,42028913619,1.22068E+11,1764863519,2684870477,36.77230386,0.104414506,0.084329096,0.592731723,0.023490703,0.065889151
아모센스,2017,,,,,,,,,,,,
아모센스,2018,,,,,,,,,,,,
아모센스,2019,68735950885,47886547790,20849403095,62028010398,1665567781,-1195525648,30.33260299,,,,-0.017393018,
아모센스,2020,59036844559,45949906454,13086938105,43612305050,-10221726607,-16756652279,22.16740783,1.162943879,-0.42225939,0.92865367,-0.283833806,-0.987534406
아모센스,2021,76208615976,42325938580,33882677396,56759468520,-3143827978,-7414501926,44.46042874,-2.251363204,0.231629432,-1.259983536,-0.097292174,-0.315714823
아모텍,2017,3.94149E+11,2.02351E+11,1.91798E+11,3.15448E+11,40890159267,25331267536,48.66120009,1.076884709,0.820067148,1.292701576,0.06426827,0.22448811
아모텍,2018,3.95794E+11,1.9839E+11,1.97404E+11,2.53422E+11,11287302257,7117362365,49.87536471,-2.622668937,-0.244754963,-2.559080771,0.017982503,0.036574209
아모텍,2019,4.30548E+11,2.31661E+11,1.98887E+11,2.48552E+11,6983006771,363384165,46.19383936,-0.61639572,-0.019594343,-18.58633053,0.000844004,0.00183393
아모텍,2020,4.35518E+11,2.52191E+11,1.83327E+11,2.23893E+11,-4940414714,-16561273829,42.09402264,2.413445465,-0.110137194,1.0219418,-0.038026646,-0.086659822
아모텍,2021,4.19533E+11,2.34171E+11,1.85363E+11,1.98577E+11,-23746702484,-4669473459,44.18308863,0.791953653,-0.127483618,-2.546711203,-0.011130157,-0.025330098
아미노로직스,2017,49371248728,4228823779,45142424949,16835419722,1075247104,542128873,91.43464286,23.08487928,-10.79521142,9.613216694,0.01098066,0.004703831
아미노로직스,2018,56858957553,3671083479,53187874074,18449736217,4180260275,7996263171,93.54352658,0.742779867,0.08749808,0.932202222,0.140633306,0.16264088
아미노로직스,2019,57773776069,5922039340,51851736729,18980396221,-761038280,-1200842749,89.74960658,6.492838383,0.027958321,7.658876175,-0.020785256,-0.02286457
아미노로직스,2020,60128523196,6570657831,53557865365,17650767018,2476096679,2139966585,89.07231131,1.307354025,-0.075329826,1.561150234,0.035589874,0.040602878
아미노로직스,2021,65242516783,5849408985,59393107798,22848959782,4103891652,5359831439,91.0343603,0.396646674,0.227502381,0.600739947,0.082152432,0.094905449
아미코젠,2017,1.63515E+11,47592473340,1.15922E+11,73665135174,1895585131,-3575367952,70.89407261,-1.16497354,0.689826677,2.499099257,-0.021865726,-0.040787849
아미코젠,2018,2.31214E+11,70924972645,1.60289E+11,94521965173,2225277655,41447443967,69.3250126,0.148157927,0.220655907,1.086262689,0.179259825,0.300113693
아미코젠,2019,2.41401E+11,82993430247,1.58408E+11,1.15181E+11,-2183015573,-237003485,65.62013824,2.019359496,0.179360694,175.8811583,-0.000981782,-0.001487327
아미코젠,2020,2.83368E+11,90634027344,1.92734E+11,1.15856E+11,3102951479,32290739286,68.01542697,1.703528749,0.005827742,1.007339674,0.113953395,0.183918527
아미코젠,2021,4.11224E+11,1.78351E+11,2.32874E+11,1.24881E+11,-4613989737,4740596369,56.629292,1.672509402,0.072268006,-5.811535253,0.011528001,0.022276849
아바코,2017,1.86316E+11,82170935927,1.04145E+11,1.85679E+11,2696314407,-1816576765,55.89701095,2.711220963,0.327436344,3.609631732,-0.009749976,-0.010780276
아바코,2018,2.12794E+11,93579258064,1.19214E+11,2.43485E+11,22867315033,25522771496,56.02348686,0.882088719,0.237410703,1.071174745,0.119941376,0.228535305
아바코,2019,1.98606E+11,68233673747,1.30373E+11,2.26085E+11,23336511981,19587872900,65.64375258,0.020105702,-0.076962788,-0.302988417,0.098626641,0.156962226
아바코,2020,2.10178E+11,69834053096,1.40344E+11,2.00348E+11,23075491948,14527274094,66.77385284,-0.01131157,-0.128460812,-0.348351575,0.069118908,0.107324597
아바코,2021,2.63749E+11,1.07262E+11,1.56486E+11,1.79808E+11,9810452690,12536848757,59.33157852,-1.352133248,-0.114231441,-0.158766001,0.047533289,0.084471493
아바텍,2017,1.50214E+11,12709383483,1.37504E+11,95628779572,15889072666,14435536204,91.53912503,0.382566063,-0.880273179,0.131528709,0.096100072,0.098204088
아바텍,2018,1.45995E+11,8970230983,1.37025E+11,74333389948,5564953893,7726745001,93.85580533,-1.855202931,-0.286484844,-0.868255805,0.052924641,0.05629088
아바텍,2019,1.44779E+11,8690701355,1.36088E+11,75410526037,5431636252,7237344283,93.99724327,-0.024544656,0.01428363,-0.067621589,0.049989081,0.052998939
아바텍,2020,1.50001E+11,10716399594,1.39284E+11,75726669324,3699320458,5231652970,92.85575877,-0.468279462,0.004174795,-0.383376215,0.034877564,0.037996995
아바텍,2021,1.53317E+11,11862234516,1.41455E+11,80747035238,-2391370948,87867288,92.26293812,2.546945471,0.062173997,-58.54039426,0.000573108,0.000625972
아비코전자,2017,92972170082,4777993531,88194176551,84082995787,9146280614,7663880138,94.86083467,1.261458296,0.039674616,0.988534882,0.082431981,0.066744298
아비코전자,2018,1.25455E+11,15411647154,1.10043E+11,99846409306,6557497381,26152712796,87.71537372,-0.394782199,0.157876619,0.70695659,0.208463313,0.263852621
아비코전자,2019,1.21059E+11,18628460356,1.0243E+11,1.23322E+11,-2321088227,-5058061574,84.61205598,3.825182302,0.190357068,6.170501073,-0.041781858,-0.047611236
아비코전자,2020,1.21988E+11,22121899125,99866188171,1.2412E+11,-1905333113,-2672524288,81.86552506,-0.218205998,0.006430105,-0.892615755,-0.021908076,-0.02642185
아비코전자,2021,1.41693E+11,36242054047,1.05451E+11,1.47677E+11,3054500170,3705201062,74.42212203,1.623779017,0.159520209,1.72128995,0.026149506,0.036092474
아세아텍,2017,96193138321,3820869901,92372268420,1.01708E+11,5558888366,4136855270,96.02791845,0.450519606,-0.451964712,0.10434356,0.043005721,0.041823767
아세아텍,2018,1.09299E+11,9687010648,99611528169,1.00647E+11,3591273262,2929257594,91.13710874,-0.547887883,-0.010548889,-0.412253835,0.026800519,0.030515675
아세아텍,2019,1.21634E+11,23203123479,98431169038,1.02766E+11,2472936549,496368021,80.92386366,-0.45223025,0.020619898,-4.901382583,0.004080823,0.005012737
아세아텍,2020,1.36133E+11,37485775319,98647406061,1.12951E+11,5161963192,980633414,72.46389533,0.520930999,0.090169748,0.493829178,0.007203486,0.0099517
아세아텍,2021,1.25169E+11,22537082836,1.02632E+11,1.06541E+11,5932317239,4770432652,81.9946229,0.12985719,-0.060162028,0.79443512,0.038112048,0.047401208
아셈스,2017,,,,,,,,,,,,
아셈스,2018,,,,,,,,,,,,
아셈스,2019,56695338045,38189706324,18505631721,34112227044,4609955983,4278463373,32.6404822,,,,0.075464113,
아셈스,2020,57794210747,28834164645,28960046102,34048822197,4837657451,1052238331,50.1089049,0.047068539,-0.001862174,-3.066059225,0.018206639,0.044336808
아셈스,2021,75546277293,38531396450,37014880843,42027211286,6108793422,5697669855,48.99630024,0.208082985,0.189838651,0.815321288,0.075419598,0.172722279
아스타,2017,23646564740,9218529551,14428035189,1033961524,-5212061009,-4314269096,61.01535402,2.172049485,-39.64678454,2.32065704,-0.182448028,-0.167730348
아스타,2018,38218233039,4970403074,33247829965,1741999606,-4909808092,-3521365582,86.99468113,-0.061561045,0.406451345,-0.225169326,-0.092138367,-0.147721098
아스타,2019,25811264567,10704122017,15107142550,1250847936,-6175593201,-14996408024,58.52926156,0.204965753,-0.392654979,0.765186065,-0.581002453,-0.620263325
아스타,2020,8302608633,1871649358,6430959275,1261710738,-6080825664,-11057017333,77.45709282,-0.01558465,0.008609582,-0.356279688,-1.331752202,-1.026740186
아스타,2021,11057320275,2164761611,8892558664,2563990004,-3497812144,-3532085651,80.42236675,-0.738465479,0.50791121,-2.130449945,-0.319434145,-0.461001927
아스트,2017,3.10506E+11,1.95412E+11,1.15093E+11,97205917285,8051740208,1466069112,37.06636203,1.434416915,0.973623108,3.40922179,0.004721554,0.023649005
아스트,2018,3.95053E+11,2.7449E+11,1.20563E+11,1.17013E+11,10831917357,4440459961,30.51809441,0.256665284,0.169275293,0.669838457,0.011240163,0.037685983
아스트,2019,5.78756E+11,3.60689E+11,2.18067E+11,1.44614E+11,14306565960,499295013,37.6785378,0.242870904,0.190855779,-7.893459469,0.000862703,0.002948916
아스트,2019,5.50328E+11,3.32261E+11,2.18067E+11,1.44614E+11,14306565960,499295013,39.62491282,0,0,0,0.000907268,0.002289642
아스트,2020,5.20443E+11,3.34882E+11,1.85561E+11,54493053279,-19082664038,-37656941751,35.65445112,1.74971534,-1.653801876,1.013259043,-0.07235549,-0.18659225
아스트,2021,4.85348E+11,3.39899E+11,1.45448E+11,81161917298,-13753753148,-33722380915,29.96790039,-0.387451398,0.328588394,-0.116675061,-0.069480892,-0.20375462
아스플로,2017,,,,,,,,,,,,
아스플로,2018,,,,,,,,,,,,
아스플로,2019,69443882991,49085479002,20358403989,40596220652,3181961553,2760283179,29.31633876,,,,0.039748399,
아스플로,2020,73458607907,46715401091,26743206816,44796833265,4780938510,6766405390,36.40581761,0.334448342,0.093770303,0.592060626,0.092111811,0.287310997
아스플로,2021,94776487880,48145077105,46631410775,58894552605,3964291117,3978550131,49.20145473,-0.206000863,0.239372212,-0.70072141,0.04197824,0.108444862
아시아경제,2017,1.29003E+11,20302561857,1.087E+11,35946061807,5108728998,9975159373,84.26190854,0.224016166,-0.638414604,0.601154229,0.077325202,0.128437009
아시아경제,2018,1.55657E+11,50166005172,1.05491E+11,38402069633,5754997490,29531704517,67.77154305,0.11229692,0.06395509,0.662222024,0.189722356,0.275750339
아시아경제,2019,1.34951E+11,32340481849,1.0261E+11,38372829802,3278156749,4083296255,76.03531479,-0.755558971,-0.000761993,-6.23231984,0.030257715,0.039243299
아시아경제,2020,1.7495E+11,47168458642,1.27781E+11,71847306149,5441539509,4322278209,73.03886225,0.397568143,0.465911363,0.055290738,0.024705819,0.037521169
아시아경제,2020,1.7495E+11,47168458642,1.27781E+11,39163719507,3770581695,4322278209,73.03886225,-0.443156507,-0.834537349,0,0.024705819,0.03382558
아시아경제,2021,2.37324E+11,78968902844,1.58355E+11,42841714702,4306674871,25366772212,66.7252444,0.124479602,0.085850793,0.829608664,0.106886776,0.177305571
아시아종묘,2017,32328374609,15637640174,16690734435,20974770365,592082928,2189838661,51.62874607,-6.273769716,-1.042535578,-10.5838544,0.067737357,0.025020208
아시아종묘,2018,33678939740,14905381717,18773558023,18463059676,-1561498141,-2196173209,55.74272281,1.379176198,-0.136039786,1.997115643,-0.065209096,-0.123852645
아시아종묘,2019,39598037085,24913015910,14685021175,18076595700,-1562059943,-4126451892,37.08522507,0.000359655,-0.021379245,0.4677817,-0.104208496,-0.246660318
아시아종묘,2020,38791763423,23422235282,15369528141,22843577468,932111511,-1418377079,39.62059671,2.675829474,0.208679301,-1.909277056,-0.036563872,-0.094386847
아시아종묘,2021,42641433649,20696268786,21945164863,24378112827,2214149155,5786997,51.46441614,0.579020452,0.062947258,246.0972549,0.000135713,0.000310173
아우딘퓨쳐스,2017,52672719854,6728315867,45944403987,51015104326,-532748958,-321630080,87.22618485,5.156083502,0.522139312,1.017992711,-0.006106198,-0.009475096
아우딘퓨쳐스,2018,59660385655,6059928978,53600456677,89405998557,8077357785,9125740534,89.8426252,1.065955845,0.429399535,1.035244272,0.152961474,0.183349305
아우딘퓨쳐스,2019,54307215336,20177668806,34129546530,54122517356,-20663704456,-18697227491,62.84532602,1.390895921,-0.651918701,1.488079879,-0.34428625,-0.426244769
아우딘퓨쳐스,2020,53599247166,33155068061,20444179105,40415611868,-5883151678,-14809860434,38.14266093,-2.512352832,-0.339148781,-0.262485057,-0.276307247,-0.542746908
아우딘퓨쳐스,2021,50535704853,33063351335,17472353518,43911332269,-7721456887,-8367378223,34.5742749,0.238077507,0.079608616,-0.769952312,-0.165573593,-0.441357774
아이디스,2017,,,,,,,,,,,,
아이디스,2018,,,,,,,,,,,,
아이디스,2019,,,,,,,,,,,,
아이디스홀딩스,2017,7.7474E+11,2.01409E+11,5.73331E+11,4.3822E+11,32238044149,30867107326,74.00300384,,,,0.039841913,
아이디스홀딩스,2018,8.00007E+11,1.88845E+11,6.11162E+11,5.56267E+11,54750294905,53785250462,76.39456521,0.411180447,0.212213631,0.426104609,0.067230958,0.09081568
아이디스홀딩스,2019,7.99553E+11,1.83216E+11,6.16337E+11,5.07776E+11,46674476052,13476746036,77.08517692,-0.173024307,-0.095496423,-2.990967131,0.016855354,0.021958061
아이디스홀딩스,2020,7.87005E+11,1.73376E+11,6.13629E+11,4.32176E+11,15435418893,4765967501,77.97019205,-2.023855483,-0.174929558,-1.82770414,0.006055832,0.007749757
아이디스홀딩스,2021,9.37514E+11,2.53813E+11,6.83701E+11,5.44387E+11,19337282762,3446398976,72.92700287,0.201779325,0.20612324,-0.382883274,0.003676103,0.005313064
아이디피,2017,,,,,,,,,,,,
아이디피,2018,22837124605,6321482122,16515642483,19115474911,2525653780,2295475446,72.31927298,,,,0.100515082,
아이디피,2019,26877626882,3544382821,23333244061,25385124539,4178986691,3615386232,86.81288777,0.395630097,0.246981244,0.365081544,0.134512851,0.181454818
아이디피,2020,39624183720,2393677961,37230505759,18733864371,2017340257,1618792456,93.95904789,-1.071532889,-0.355039411,-1.233384656,0.040853648,0.053457471
아이디피,2021,46426679948,5150434467,41276245481,26092880717,3921517533,4270368064,88.90630458,0.485571532,0.282031579,0.620924372,0.091980906,0.10878983
아이비김영,2017,,,,,,,,,,,,
아이비김영,2018,,,,,,,,,,,,
아이비김영,2019,,,,,,,,,,,,
아이센스,2017,2.34077E+11,68924832413,1.65152E+11,1.56964E+11,22756027475,15144223380,70.55463345,,,,0.064697612,
아이센스,2018,2.52048E+11,68781171361,1.83267E+11,1.72997E+11,27401714000,22414154718,72.71109305,0.169539998,0.092676851,0.32434555,0.088928085,0.128662031
아이센스,2019,2.70042E+11,68951050168,2.01091E+11,1.89844E+11,30172842156,23263932301,74.46657783,0.091841801,0.088744736,0.036527685,0.086149203,0.121053389
아이센스,2020,3.0703E+11,83903971088,2.23126E+11,2.03708E+11,30455987440,27295506466,72.67240706,0.009296868,0.068055294,0.147701021,0.088901691,0.128686363
아이센스,2021,4.2918E+11,1.44439E+11,2.8474E+11,2.32935E+11,34826754603,25150572055,66.34524401,0.125500272,0.125473529,-0.085283723,0.058601499,0.099044017
아이스크림에듀,2017,55817608755,24462498393,31355110362,86608346488,8898994576,7785796776,56.1742272,-2.913560606,-1.689518972,-2.230314479,0.139486391,0.049262321
아이스크림에듀,2018,68986867000,20038367349,48948499651,1.00102E+11,12550222577,10561104955,70.95335936,0.290929342,0.134799693,0.262785778,0.15308863,0.263029394
아이스크림에듀,2019,95666665340,21142940222,74523725118,1.06436E+11,5378255172,4981293774,77.89936532,-1.333511925,0.059512156,-1.120153003,0.052069274,0.080686872
아이스크림에듀,2020,99812769916,26500361421,73312408495,1.1552E+11,-1559115795,750124810,73.44992886,4.44955467,0.078636442,-5.640619944,0.007515319,0.010148058
아이스크림에듀,2021,89743143537,23188415989,66554727548,1.28568E+11,-6900606107,-7303021331,74.16135086,0.774061036,0.101485732,1.102714312,-0.081376928,-0.104427981
아이쓰리시스템,2017,85514769961,21830935225,63683834736,69607526072,9221676435,9358904489,74.47115249,1.748302779,-0.8470459,1.780328653,0.109441965,0.143719407
아이쓰리시스템,2018,91926959942,21137245267,70789714675,69164997307,8990916156,9784710139,77.00647853,-0.025665936,-0.006398161,0.043517452,0.106440049,0.145526168
아이쓰리시스템,2019,91546176462,22505701880,69040474582,51862038782,-2396259624,179851707,75.41601108,4.752062617,-0.333634368,-53.40432177,0.001964601,0.00257243
아이쓰리시스템,2020,1.16972E+11,46274736643,70696774927,66532479365,768716875,3011540885,60.43931037,4.117220009,0.220500434,0.940279175,0.025745935,0.043102908
아이쓰리시스템,2021,1.07674E+11,34431373279,73242774454,79723131606,1410841017,3357324317,68.02261824,0.45513572,0.165455771,0.102993753,0.031180412,0.046649088
아이씨디,2017,2.3623E+11,1.0209E+11,1.3414E+11,3.11848E+11,36878751121,24491202829,56.78374533,0.961743796,0.744352389,0.862917132,0.103675118,0.236192762
아이씨디,2018,1.91224E+11,59825628994,1.31399E+11,2.33975E+11,39698698516,29833627101,68.71440104,0.071033749,-0.332825439,0.179073911,0.156013887,0.224702455
아이씨디,2019,2.03772E+11,56716962090,1.47055E+11,1.21605E+11,14295627577,11151768378,72.16650844,-1.776981864,-0.924062702,-1.675237334,0.0547266,0.080097759
아이씨디,2020,2.33099E+11,53625479802,1.79474E+11,3.08965E+11,50068252607,33458701926,76.99458283,0.714477202,0.606413243,0.666700507,0.14353837,0.204935389
아이씨디,2021,2.32849E+11,64912218034,1.67937E+11,1.15769E+11,1710641109,761807004,72.12260386,-28.26870654,-1.668799465,-42.92018156,0.003271679,0.004385629
아이씨케이,2017,29821380026,12565657591,17255722435,27191581036,-7255525769,-9736883327,57.86359458,1.235770799,-3.257544923,1.078239307,-0.326506799,-0.105154225
아이씨케이,2018,27480264671,13521478584,13958786087,24088357114,-2276972994,-2714528294,50.79567557,-2.186478622,-0.128826715,-2.586952233,-0.09878101,-0.173927345
아이씨케이,2019,35940955039,21124056255,14816898784,24722106229,-159811361,6709220,41.22566795,-13.24787937,0.025634916,405.5967033,0.000186673,0.000466312
아이씨케이,2019,35865846993,21048948209,14816898784,24722106229,-159811361,6709220,41.31200021,0,0,0,0.000187064,0.000452809
아이씨케이,2020,35258454994,18352905123,16905549871,27772933812,-3178049013,-3258438135,47.94750613,0.949714004,0.109848949,1.002059029,-0.092415795,-0.205434213
아이씨케이,2021,39924991741,32036668708,7888323033,27797305155,-9893029563,-12052605279,19.75785765,0.678758767,0.000876752,0.729648648,-0.301881222,-0.972224495
아이앤씨,2017,,,,,,,,,,,,
아이앤씨,2018,,,,,,,,,,,,
아이앤씨,2019,,,,,,,,,,,,
아이에스이커머스,2017,97041544468,21412536606,75629007862,36484877056,-1396778282,33707586063,77.93467043,,,,0.347352119,
아이에스이커머스,2018,81502850057,19098129347,62404720710,34926973770,-5951514529,-13106364540,76.56753189,0.765307087,-0.044604588,3.571848659,-0.160808665,-0.189900899
아이에스이커머스,2019,78983799744,29515942761,49467856983,36135279078,-4740107990,-16446817731,62.63038388,-0.255565177,0.033438383,0.203106354,-0.208230267,-0.294027689
아이에스이커머스,2019,78983799744,29515942761,49467856983,20911936096,-4740107990,-16446817731,62.63038388,0,-0.727973867,0,-0.208230267,-0.332474838
아이에스이커머스,2020,71872949204,31372361377,40500587827,29440604972,-307456766,-9663467640,56.35025176,-14.41715296,0.28969068,-0.701958173,-0.134452082,-0.214819044
아이에스이커머스,2020,71872949204,31372361377,40500587827,27914131811,120871334,-9663467640,56.35025176,3.543669833,-0.054684601,0,-0.134452082,-0.238600676
아이에스이커머스,2021,84497178890,18203048536,66294130354,21515302872,-7802164718,28441564359,78.4572115,1.015492025,-0.297408267,1.339765687,0.336597798,0.532639907
아이에이,2017,85018704741,50258719398,34759985343,60756809916,-3986368631,-8830992009,40.8851034,-0.957211046,0.645878332,4.220653391,-0.103871166,-0.174777483
아이에이,2018,1.05949E+11,60706805421,45242076611,67262016666,-1027404103,-3807832802,42.70179708,-2.880039625,0.096714417,-1.319164855,-0.035940283,-0.095193366
아이에이,2019,1.09347E+11,49482284669,59864984422,67834574885,2721529576,1238876901,54.74758073,1.377509806,0.008440507,4.073616756,0.011329747,0.023573619
아이에이,2020,1.43045E+11,44701311159,98343973163,58449522455,4355751851,13092368938,68.75023782,0.375187185,-0.160566794,0.905374122,0.091526044,0.165507303
아이에이,2021,1.64332E+11,48019577249,1.16313E+11,81228449889,6701245261,9195051024,70.77898699,0.350008591,0.280430409,-0.423849515,0.055953992,0.085672137
아이엘사이언스,2017,,,,,,,,,,,,
아이엘사이언스,2018,,,,,,,,,,,,
아이엘사이언스,2019,,,,,,,,,,,,
아이엠,2017,,,,,,,,,,,,
아이엠,2018,,,,,,,,,,,,
아이엠,2019,,,,,,,,,,,,
아이오케이,2017,84844704191,15195023508,69649680683,18379990830,-146970189,-4374619061,82.09078144,,,,-0.051560308,
아이오케이,2018,1.3672E+11,44542383387,92177843198,29736550786,-5746756819,-13276211290,67.42078001,0.974425542,0.381905758,0.670491907,-0.097104954,-0.164078532
아이오케이,2018,1.3672E+11,44542383387,92177843198,24054740441,-4195831254,-13391296220,67.42078001,-0.369634876,-0.236203353,0.00859401,-0.097946709,-0.145276736
아이오케이,2019,1.5658E+11,45805133265,1.10775E+11,48736407979,578277564,-8380600819,70.7464997,8.255739311,0.506431815,-0.597892145,-0.053522802,-0.082586731
아이오케이,2019,1.5658E+11,45805133265,1.10775E+11,27640361845,440475472,-8380600819,70.7464997,-0.312848503,-0.763233356,0,-0.053522802,-0.075654347
아이오케이,2020,1.42066E+11,45275701464,96790074224,20968142132,-2950518239,-1747643105,68.13046545,1.149287493,-0.318207482,-3.795373149,-0.012301648,-0.016839482
아이오케이,2021,1.66507E+11,15100544612,1.51406E+11,24307746912,-8353332102,-36108285938,90.93098581,0.646785474,0.137388496,0.951599943,-0.216857448,-0.290965262
아이원스,2017,2.46415E+11,1.26283E+11,1.20132E+11,1.29568E+11,11166416598,4131466082,48.75194302,1.748076344,0.812393918,9.739823884,0.016766286,0.030430044
아이원스,2018,2.55629E+11,1.36093E+11,1.19536E+11,1.70603E+11,4489866139,270088655,46.76144458,-1.487026618,0.240529977,-14.29670353,0.001056566,0.002253858
아이원스,2019,2.41157E+11,1.29186E+11,1.11971E+11,1.22297E+11,-2137851509,-6192739499,46.43079323,3.100176799,-0.394985902,1.04361376,-0.025679306,-0.053499429
아이원스,2020,2.12411E+11,1.07048E+11,1.05363E+11,1.46325E+11,9522719944,-276079532,49.60344382,1.224500093,0.164208243,-21.43099825,-0.001299744,-0.002540601
아이원스,2021,2.24759E+11,94223507332,1.30535E+11,1.63773E+11,36550764596,27909709755,58.0779528,0.739465917,0.106534391,1.009891881,0.124176249,0.236624847
아이윈,2017,97244600018,57614999250,39629600768,97190531109,-3548771360,-2987595080,40.75249501,11.29955466,-0.685068099,10.34186495,-0.030722478,-0.03511411
아이윈,2018,1.00355E+11,63310055573,37045008569,93786700592,-2629695931,-2520595882,36.9139404,-0.349498746,-0.036293318,-0.185273332,-0.025116778,-0.065747864
아이윈,2019,96723157381,52503299159,44219858222,95380947289,3730413594,2266080398,45.71796395,1.704934149,0.016714519,2.112315293,0.02342852,0.055770236
아이윈,2020,96091134414,50887638568,45203495846,85167570270,3200300113,2032223949,47.04231678,-0.165644928,-0.119920963,-0.115074153,0.021148922,0.04545175
아이윈,2021,1.26847E+11,52993168014,73853426144,90626244365,2489232126,2255031540,58.22263233,-0.285657565,0.060232818,0.098804645,0.017777628,0.03788157
아이윈플러스,2017,21820799505,11371823684,10448975821,14183309140,-3105903952,-3219304589,47.88539402,1.80145174,-5.389640349,1.700471632,-0.14753376,-0.076375157
아이윈플러스,2018,17628040767,11594880839,6033159928,9236824015,-4004987502,-4378100420,34.22478997,0.224490975,-0.535517957,0.264680048,-0.248360012,-0.531254018
아이윈플러스,2019,28829937030,21122652639,7707284391,5448365398,-5759907294,-7792480025,26.73361507,0.304678479,-0.695338572,0.438163408,-0.270291261,-1.13423989
아이윈플러스,2020,41767062122,16599688361,25167373761,8052982575,-4027500213,-3947916989,60.25650951,-0.430144504,0.323435094,-0.973820637,-0.094522257,-0.240179957
아이윈플러스,2021,44631482883,17502595012,27128887871,9066228599,-3181392465,-4819589536,60.78419564,-0.265955162,0.111760476,0.180860329,-0.107986319,-0.184318702
아이즈비전,2017,1.30894E+11,55558287361,75336072066,1.67068E+11,8563434893,5610444247,57.55486516,1.371508922,0.945733314,1.859038843,0.042862384,0.109509519
아이즈비전,2018,1.50805E+11,35496743604,1.15308E+11,1.60165E+11,12370378332,10908077020,76.46180479,0.307746727,-0.043097251,0.485661475,0.072332395,0.114433876
아이즈비전,2019,1.57432E+11,42771095642,1.14661E+11,1.31548E+11,-454654027,-258901456,72.83195349,28.20833336,-0.217539854,43.13215788,-0.001644533,-0.002251624
아이즈비전,2020,2.05594E+11,63812376621,1.41782E+11,1.35266E+11,5699225702,15750319942,68.96199875,1.079774701,0.027482721,1.016437854,0.07660872,0.122837051
아이즈비전,2021,2.47304E+11,81051711009,1.66253E+11,1.45025E+11,8588728700,20530251571,67.22593677,0.336429651,0.067295249,0.232823822,0.083016108,0.133298307
아이진,2017,30284294273,6530897925,23753396348,301033820,-9292861812,-8450890030,78.43470326,1.924228604,-480.7575982,3.429359689,-0.279051906,-0.088953873
아이진,2018,54044076308,30699640332,23344435976,2035287736,-8265921325,-5907911405,43.19517988,-0.124237873,0.852092746,-0.430436148,-0.10931654,-0.250878272
아이진,2019,47309380878,28279443284,19029937594,4245379708,-9354868238,-8740333564,40.2244486,0.116404303,0.520587586,0.324063394,-0.184748424,-0.412529216
아이진,2020,44427028873,31527738420,12899290453,3363423685,-13674653992,-14863039978,29.03478081,0.315897262,-0.262219722,0.411941731,-0.334549493,-0.930999018
아이진,2021,1.04991E+11,16021969002,88969175722,3242116197,-35003744404,-34568955021,84.73969491,0.609337394,-0.037416144,0.570046593,-0.329255911,-0.67869786
아이컴포넌트,2017,56512381679,23346012524,33166369155,24520294314,-4086987681,-8303058323,58.68867701,-7.564680673,0.867778251,-3.163400241,-0.146924587,-0.13596465
아이컴포넌트,2018,53507098461,23466860214,30040238247,25711081368,-3421085478,-3131078901,56.14252896,-0.194646467,0.046314157,-1.651820215,-0.058517075,-0.099074417
아이컴포넌트,2019,49844303818,21129464943,28714838875,29041712400,-1545320892,-1247513266,57.60906799,-1.213835001,0.114684389,-1.509856197,-0.025028201,-0.042464867
아이컴포넌트,2020,46465058235,17283016820,29182041415,29117320528,1737188070,400083890,62.80427169,1.889553019,0.002596672,4.118129215,0.008610425,0.013820568
아이컴포넌트,2021,50523520998,18760383902,31763137096,35296018927,2001564571,2711679063,62.86801962,0.132084922,0.175053691,0.852458982,0.053671617,0.088987484
아이퀘스트,2017,,,,,,,,,,,,
아이퀘스트,2018,21826399089,9178501103,12647897986,11563431730,3141633539,2129539569,57.94770789,,,,0.097567151,
아이퀘스트,2019,21000317153,5453117475,15547199678,14509597050,2417386454,3122114839,74.03316609,-0.299599215,0.203049424,0.317917604,0.14866989,0.221465084
아이퀘스트,2020,29801051915,9730783147,20070268768,15270479176,4875659090,5137807654,67.34751788,0.504192888,0.049826997,0.392325472,0.172403567,0.288499317
